Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
"KUWAIT WOMEN TOUR OF MALAYSIA, 2024",0-20,KUWW,T20I,Johor Bahru,05 Feb 24,5,4,0
"KUWAIT WOMEN TOUR OF MALAYSIA, 2024",1-17,KUWW,T20I,Johor Bahru,04 Feb 24,4.2,4,1
"ASIAN GAMES WOMENS T20I, 2023",0-30,INDW,T20I,Hangzhou,21 Sep 23,15,2,0
"ASIAN GAMES WOMENS T20I, 2023",1-22,HKC W,T20I,Hangzhou,19 Sep 23,5.5,4,0
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2023,1-12,BTNW,T20I,Kuala Lumpur,04 Sep 23,3,4,1
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2023,1-8,BHRW,T20I,Kuala Lumpur,03 Sep 23,3.3,2.4,0
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2023,0-9,UAEW,T20I,"Bangi, Malaysia",01 Sep 23,4.5,2,0
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2023,0-13,NEPW,T20I,Kuala Lumpur,31 Aug 23,3.2,4,0
WOMENS T20I QUADRANGULAR SERIES IN MALAYSIA 2023,2-19,KUWW,T20I,Kuala Lumpur,26 Aug 23,4.7,4,0
"NEPAL WOMEN TOUR OF MALAYSIA, 2023",1-28,NEPW,T20I,"Bangi, Malaysia",04 Jun 23,7,4,0
"NEPAL WOMEN TOUR OF MALAYSIA, 2023",3-17,NEPW,T20I,"Bangi, Malaysia",03 Jun 23,4.2,4,1
"NEPAL WOMEN TOUR OF MALAYSIA, 2023",1-24,NEPW,T20I,"Bangi, Malaysia",01 Jun 23,6,4,0
"NEPAL WOMEN TOUR OF MALAYSIA, 2023",1-14,NEPW,T20I,"Bangi, Malaysia",30 May 23,7,2,0
"NEPAL WOMEN TOUR OF MALAYSIA, 2023",0-9,NEPW,T20I,"Bangi, Malaysia",29 May 23,4.5,2,0
SEA GAMES WOMENS TWENTY20 CRICKET COMPETITION 2023,0-8,SINW,T20I,Phnom Penh,15 May 23,2,4,1
SEA GAMES WOMENS TWENTY20 CRICKET COMPETITION 2023,1-2,PHIW,T20I,Phnom Penh,06 May 23,0.5,4,2
SEA GAMES WOMENS TWENTY20 CRICKET COMPETITION 2023,3-9,THAIW,T20I,Phnom Penh,04 May 23,2.7,3.3,0
"WOMENS ASIA CUP T20, 2022",2-13,THAIW,T20I,Sylhet,09 Oct 22,4.3,3,0
"WOMENS ASIA CUP T20, 2022",0-5,SLW,T20I,Sylhet,08 Oct 22,5,1,0
"WOMENS ASIA CUP T20, 2022",1-17,BANW,T20I,Sylhet,06 Oct 22,8.5,2,0
"WOMENS ASIA CUP T20, 2022",0-8,UAEW,T20I,Sylhet,05 Oct 22,8,1,0
"WOMENS ASIA CUP T20, 2022",2-36,INDW,T20I,Sylhet,03 Oct 22,12,3,0
"MALAYSIA WOMEN TOUR OF SINGAPORE, 2022",0-12,SINW,T20I,Singapore,09 Jul 22,6,2,0
"MALAYSIA WOMEN TOUR OF SINGAPORE, 2022",1-14,SINW,T20I,Singapore,08 Jul 22,4.6,3,0
ACC WOMENS T20 CHAMPIONSHIP 2022,0-19,UAEW,T20I,Kuala Lumpur,25 Jun 22,4.7,4,0
ACC WOMENS T20 CHAMPIONSHIP 2022,1-20,HKC W,T20I,Kuala Lumpur,24 Jun 22,10,2,0
ACC WOMENS T20 CHAMPIONSHIP 2022,0-10,OMANW,T20I,Kuala Lumpur,22 Jun 22,5,2,0
ACC WOMENS T20 CHAMPIONSHIP 2022,0-22,UAEW,T20I,"Bangi, Malaysia",20 Jun 22,5.5,4,0
ACC WOMENS T20 CHAMPIONSHIP 2022,2-13,QATW,T20I,"Bangi, Malaysia",18 Jun 22,3.2,4,0
ACC WOMENS T20 CHAMPIONSHIP 2022,0-1,SINW,T20I,Kuala Lumpur,17 Jun 22,1,1,0
COMMONWEALTH GAMES WOMENS CRICKET QUALIFIER 2022,1-13,KENW,T20I,Kuala Lumpur,23 Jan 22,4.3,3,0
COMMONWEALTH GAMES WOMENS CRICKET QUALIFIER 2022,1-30,SLW,T20I,Kuala Lumpur,22 Jan 22,7.5,4,0
COMMONWEALTH GAMES WOMENS CRICKET QUALIFIER 2022,0-28,SCOW,T20I,Kuala Lumpur,19 Jan 22,9.3,3,0
COMMONWEALTH GAMES WOMENS CRICKET QUALIFIER 2022,0-17,BANW,T20I,Kuala Lumpur,18 Jan 22,8.5,2,0
"SAUDARI CUP, 2019",0-18,SINW,T20I,Singapore,28 Aug 19,4.5,4,0
THAILAND WOMENS T20 SMASH 2019,0-24,MMRW,T20I,Bangkok,18 Jan 19,6,4,0
THAILAND WOMENS T20 SMASH 2019,0-1,CHNW,T20I,Bangkok,16 Jan 19,0.5,2,1
THAILAND WOMENS T20 SMASH 2019,0-14,NEPW,T20I,Bangkok,13 Jan 19,3.5,4,0
"WOMENS ASIA CUP T20, 2018",2-19,BANW,T20I,Kuala Lumpur,09 Jun 18,4.7,4,0
"WOMENS ASIA CUP T20, 2018",0-29,PAKW,T20I,Kuala Lumpur,07 Jun 18,9.6,3,0
"WOMENS ASIA CUP T20, 2018",0-13,THAIW,T20I,Kuala Lumpur,06 Jun 18,4.3,3,0
"WOMENS ASIA CUP T20, 2018",0-39,SLW,T20I,Kuala Lumpur,04 Jun 18,9.7,4,0
"WOMENS ASIA CUP T20, 2018",0-26,INDW,T20I,Kuala Lumpur,03 Jun 18,6.5,4,0
