Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
ICC CRICKET WORLD CUP 2023,0-11,SL,ODI,Lucknow,16 Oct 23,5.5,2,0
ICC CRICKET WORLD CUP 2023,0-11,RSA,ODI,Lucknow,12 Oct 23,5.5,2,0
"AUSTRALIA TOUR OF INDIA, 2023",0-40,IND,ODI,Mohali,22 Sep 23,8,5,0
"AUSTRALIA TOUR OF SOUTH AFRICA, 2023",1-81,RSA,ODI,Centurion,15 Sep 23,8.1,10,1
"AUSTRALIA TOUR OF SOUTH AFRICA, 2023",1-58,RSA,ODI,Potchefstroom,12 Sep 23,5.8,10,0
"AUSTRALIA TOUR OF SOUTH AFRICA, 2023",2-20,RSA,ODI,Bloemfontein,07 Sep 23,3.3,6,0
"AUSTRALIA TOUR OF SOUTH AFRICA, 2023",2-39,RSA,T20I,Durban,03 Sep 23,9.7,4,0
"AUSTRALIA TOUR OF SOUTH AFRICA, 2023",3-18,RSA,T20I,Durban,30 Aug 23,6,3,0
INDIAN PREMIER LEAGUE 2023,0-20,GT,T20,Ahmedabad,07 May 23,20,1,0
INDIAN PREMIER LEAGUE 2023,0-11,RCB,T20,Lucknow,01 May 23,11,1,0
INDIAN PREMIER LEAGUE 2023,1-21,PBKS,T20,Mohali,28 Apr 23,14,1.5,0
INDIAN PREMIER LEAGUE 2023,2-20,GT,T20,Lucknow,22 Apr 23,6.6,3,0
INDIAN PREMIER LEAGUE 2023,2-28,RR,T20,Jaipur,19 Apr 23,7,4,0
"AUSTRALIA TOUR OF INDIA, 2023",1-43,IND,ODI,Chennai,22 Mar 23,4.7,9.1,0
"AUSTRALIA TOUR OF INDIA, 2023",2-27,IND,ODI,Mumbai,17 Mar 23,3.8,7,1
"ENGLAND TOUR OF AUSTRALIA, 2022",0-29,ENG,ODI,Sydney,19 Nov 22,5.8,5,0
"ENGLAND TOUR OF AUSTRALIA, 2022",1-23,ENG,ODI,Adelaide,17 Nov 22,7.6,3,0
ICC MENS T20 WORLD CUP 2022,0-26,AFG,T20I,Adelaide,04 Nov 22,13,2,0
ICC MENS T20 WORLD CUP 2022,1-6,IRE,T20I,Brisbane,31 Oct 22,6,1,0
ICC MENS T20 WORLD CUP 2022,0-17,SL,T20I,Perth,25 Oct 22,8.5,2,0
ICC MENS T20 WORLD CUP 2022,0-38,NZ,T20I,Sydney,22 Oct 22,9.5,4,0
"ENGLAND TOUR OF AUSTRALIA, 2022",3-34,ENG,T20I,Canberra,12 Oct 22,8.5,4,0
"ENGLAND TOUR OF AUSTRALIA, 2022",1-36,ENG,T20I,Perth,09 Oct 22,12,3,0
"NEW ZEALAND TOUR OF AUSTRALIA, 2022",1-14,NZ,ODI,Cairns,08 Sep 22,4.6,3,0
"NEW ZEALAND TOUR OF AUSTRALIA, 2022",0-25,NZ,ODI,Cairns,06 Sep 22,4.1,6,0
"ZIMBABWE TOUR OF AUSTRALIA, 2022",1-6,ZIM,ODI,Townsville,03 Sep 22,3,2,0
"ZIMBABWE TOUR OF AUSTRALIA, 2022",0-9,ZIM,ODI,Townsville,31 Aug 22,2.2,4,0
"AUSTRALIA TOUR OF SRI LANKA, 2022",0-3,SL,ODI,Pallekele,14 Jun 22,3,1,0
"AUSTRALIA TOUR OF SRI LANKA, 2022",2-8,SL,T20I,Pallekele,11 Jun 22,4,2,0
INDIAN PREMIER LEAGUE 2022,3-23,KKR,T20,Navi Mumbai,18 May 22,11.5,2,0
INDIAN PREMIER LEAGUE 2022,0-15,RR,T20,Mumbai,15 May 22,15,1,0
INDIAN PREMIER LEAGUE 2022,0-14,DC,T20,Mumbai,01 May 22,14,1,0
INDIAN PREMIER LEAGUE 2022,0-14,RCB,T20,Navi Mumbai,19 Apr 22,14,1,0
INDIAN PREMIER LEAGUE 2022,1-13,MI,T20,Mumbai,16 Apr 22,6.5,2,0
"AUSTRALIA TOUR OF PAKISTAN, 2022",1-23,PAK,ODI,Lahore,31 Mar 22,7.6,3,0
"AUSTRALIA TOUR OF PAKISTAN, 2022",0-9,PAK,ODI,Lahore,29 Mar 22,3,3,0
"SRI LANKA TOUR OF AUSTRALIA, 2022",0-13,SL,T20I,Melbourne,20 Feb 22,6.5,2,0
"SRI LANKA TOUR OF AUSTRALIA, 2022",1-30,SL,T20I,Sydney,13 Feb 22,10,3,0
"SRI LANKA TOUR OF AUSTRALIA, 2022",0-12,SL,T20I,Sydney,11 Feb 22,4,3,0
ICC MENS T20 WORLD CUP 2021,0-35,SL,T20I,Dubai,28 Oct 21,11.6,3,0
INDIAN PREMIER LEAGUE 2021,0-8,SRH,T20,Dubai,22 Sep 21,7.2,1.1,0
INDIAN PREMIER LEAGUE 2021,0-6,PBKS,T20,Ahmedabad,02 May 21,6,1,0
INDIAN PREMIER LEAGUE 2021,1-7,KKR,T20,Ahmedabad,29 Apr 21,7,1,0
INDIAN PREMIER LEAGUE 2021,0-23,RCB,T20,Ahmedabad,27 Apr 21,23,1,0
INDIAN PREMIER LEAGUE 2021,0-12,SRH,T20,Chennai,25 Apr 21,12,1,0
INDIAN PREMIER LEAGUE 2021,1-20,MI,T20,Chennai,20 Apr 21,6.6,3,0
INDIAN PREMIER LEAGUE 2021,0-15,RR,T20,Mumbai,15 Apr 21,15,1,0
INDIAN PREMIER LEAGUE 2021,0-26,CSK,T20,Mumbai,10 Apr 21,13,2,0
"AUSTRALIA TOUR OF NEW ZEALAND, 2021",0-6,NZ,T20I,Wellington,03 Mar 21,6,1,0
"AUSTRALIA TOUR OF NEW ZEALAND, 2021",0-17,NZ,T20I,Dunedin,25 Feb 21,17,1,0
"AUSTRALIA TOUR OF NEW ZEALAND, 2021",1-17,NZ,T20I,Christchurch,22 Feb 21,8.5,2,0
"INDIA TOUR OF AUSTRALIA, 2020-21",0-25,IND,ODI,Sydney,27 Nov 20,4,6.2,0
INDIAN PREMIER LEAGUE 2020,1-23,MI,T20,Dubai,10 Nov 20,11.5,2,0
INDIAN PREMIER LEAGUE 2020,3-26,SRH,T20,Abu Dhabi,08 Nov 20,8.6,3,0
INDIAN PREMIER LEAGUE 2020,1-5,MI,T20,Dubai,05 Nov 20,5,1,0
INDIAN PREMIER LEAGUE 2020,0-4,MI,T20,Dubai,31 Oct 20,4,1,0
INDIAN PREMIER LEAGUE 2020,0-15,SRH,T20,Dubai,27 Oct 20,7.5,2,0
INDIAN PREMIER LEAGUE 2020,2-41,KKR,T20,Abu Dhabi,24 Oct 20,10.2,4,0
INDIAN PREMIER LEAGUE 2020,0-14,PBKS,T20,Dubai,20 Oct 20,14,1,0
INDIAN PREMIER LEAGUE 2020,0-10,CSK,T20,Sharjah,17 Oct 20,10,1,0
INDIAN PREMIER LEAGUE 2020,1-31,MI,T20,Abu Dhabi,11 Oct 20,12.9,2.4,0
INDIAN PREMIER LEAGUE 2020,2-17,RR,T20,Sharjah,09 Oct 20,8.5,2,0
INDIAN PREMIER LEAGUE 2020,1-46,KKR,T20,Sharjah,03 Oct 20,11.5,4,0
INDIAN PREMIER LEAGUE 2020,0-22,SRH,T20,Abu Dhabi,29 Sep 20,7.3,3,0
INDIAN PREMIER LEAGUE 2020,2-29,PBKS,T20,Dubai,20 Sep 20,9.6,3,0
"AUSTRALIA TOUR OF ENGLAND, 2020",0-20,ENG,ODI,Manchester,13 Sep 20,10,2,0
"AUSTRALIA TOUR OF ENGLAND, 2020",0-15,ENG,ODI,Manchester,11 Sep 20,7.5,2,0
ICC CRICKET WORLD CUP 2019,0-13,ENG,ODI,Birmingham,11 Jul 19,6.5,2,0
ICC CRICKET WORLD CUP 2019,0-19,RSA,ODI,Manchester,06 Jul 19,6.3,3,0
ICC CRICKET WORLD CUP 2019,0-12,NZ,ODI,London,29 Jun 19,6,2,0
ICC CRICKET WORLD CUP 2019,1-29,ENG,ODI,London,25 Jun 19,4.1,7,0
ICC CRICKET WORLD CUP 2019,2-54,BAN,ODI,Nottingham,20 Jun 19,6.7,8,0
ICC CRICKET WORLD CUP 2019,2-62,IND,ODI,London,09 Jun 19,8.8,7,0
ICC CRICKET WORLD CUP 2019,0-18,WI,ODI,Nottingham,06 Jun 19,4.5,4,0
ICC CRICKET WORLD CUP 2019,2-37,AFG,ODI,Bristol,01 Jun 19,5.2,7,1
INDIAN PREMIER LEAGUE 2019,0-24,DC,T20,Delhi,28 Apr 19,8,3,0
INDIAN PREMIER LEAGUE 2019,1-13,PBKS,T20,Bengaluru,24 Apr 19,6.5,2,0
INDIAN PREMIER LEAGUE 2019,0-20,CSK,T20,Bengaluru,21 Apr 19,6.6,3,0
INDIAN PREMIER LEAGUE 2019,1-32,KKR,T20,Kolkata,19 Apr 19,8,4,0
INDIAN PREMIER LEAGUE 2019,0-28,KKR,T20,Bengaluru,05 Apr 19,20,1.4,0
INDIAN PREMIER LEAGUE 2019,0-28,RR,T20,Jaipur,02 Apr 19,9.3,3,0
"PAKISTAN V AUSTRALIA IN UAE, 2019",0-20,PAK,ODI,Dubai,31 Mar 19,6.6,3,0
"PAKISTAN V AUSTRALIA IN UAE, 2019",2-20,PAK,ODI,Dubai,29 Mar 19,6.6,3,0
"PAKISTAN V AUSTRALIA IN UAE, 2019",0-21,PAK,ODI,Abu Dhabi,27 Mar 19,5.2,4,0
"PAKISTAN V AUSTRALIA IN UAE, 2019",0-40,PAK,ODI,Sharjah,24 Mar 19,6.6,6,0
"PAKISTAN V AUSTRALIA IN UAE, 2019",0-14,PAK,ODI,Sharjah,22 Mar 19,7,2,0
"AUSTRALIA TOUR OF INDIA, 2019",2-31,IND,ODI,Delhi,13 Mar 19,7.7,4,0
"AUSTRALIA TOUR OF INDIA, 2019",0-39,IND,ODI,Ranchi,08 Mar 19,6.5,6,0
"AUSTRALIA TOUR OF INDIA, 2019",0-12,IND,ODI,Nagpur,05 Mar 19,12,1,0
"AUSTRALIA TOUR OF INDIA, 2019",0-52,IND,ODI,Hyderabad,02 Mar 19,5.6,9.2,0
"INDIA TOUR OF AUSTRALIA, 2018-19",1-60,IND,ODI,Melbourne,18 Jan 19,6.5,9.2,0
"INDIA TOUR OF AUSTRALIA, 2018-19",1-46,IND,ODI,Adelaide,15 Jan 19,5.1,9,0
"INDIA TOUR OF AUSTRALIA, 2018-19",2-66,IND,ODI,Sydney,12 Jan 19,6.6,10,0
"INDIA TOUR OF AUSTRALIA, 2018-19",0-22,IND,T20I,Sydney,25 Nov 18,22,1,0
"INDIA TOUR OF AUSTRALIA, 2018-19",2-27,IND,T20I,Brisbane,21 Nov 18,9,3,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2018",2-70,RSA,ODI,Hobart,11 Nov 18,10,7,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2018",3-35,RSA,ODI,Adelaide,09 Nov 18,3.5,10,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2018",3-16,RSA,ODI,Perth,04 Nov 18,3.8,4.2,1
"AUSTRALIA AND PAKISTAN IN ZIMBABWE T20I TRI-SERIES, 2018",0-31,PAK,T20I,Harare,08 Jul 18,14,2.2,0
"AUSTRALIA AND PAKISTAN IN ZIMBABWE T20I TRI-SERIES, 2018",0-31,ZIM,T20I,Harare,06 Jul 18,10.3,3,0
"AUSTRALIA AND PAKISTAN IN ZIMBABWE T20I TRI-SERIES, 2018",1-29,PAK,T20I,Harare,05 Jul 18,9.6,3,0
"AUSTRALIA AND PAKISTAN IN ZIMBABWE T20I TRI-SERIES, 2018",1-11,ZIM,T20I,Harare,03 Jul 18,5.5,2,0
"AUSTRALIA AND PAKISTAN IN ZIMBABWE T20I TRI-SERIES, 2018",1-17,PAK,T20I,Harare,02 Jul 18,5.6,3,0
"AUSTRALIA TOUR OF ENGLAND, 2018",1-9,ENG,T20I,Birmingham,27 Jun 18,9,1,0
"AUSTRALIA TOUR OF ENGLAND, 2018",2-37,ENG,ODI,Manchester,24 Jun 18,4.4,8.3,0
"AUSTRALIA TOUR OF ENGLAND, 2018",0-41,ENG,ODI,Chester-le-Street,21 Jun 18,6.8,6,0
"AUSTRALIA TOUR OF ENGLAND, 2018",0-85,ENG,ODI,Nottingham,19 Jun 18,10.6,8,0
"AUSTRALIA TOUR OF ENGLAND, 2018",1-60,ENG,ODI,Cardiff,16 Jun 18,6,10,0
"INDIAN PREMIER LEAGUE, 2018",1-43,MI,T20,Mumbai,16 May 18,14.3,3,0
"INDIAN PREMIER LEAGUE, 2018",0-12,RCB,T20,Indore,14 May 18,12,1,0
"INDIAN PREMIER LEAGUE, 2018",1-15,RR,T20,Jaipur,08 May 18,7.5,2,0
"INDIAN PREMIER LEAGUE, 2018",0-6,RR,T20,Indore,06 May 18,6,1,0
"INDIAN PREMIER LEAGUE, 2018",1-37,MI,T20,Indore,04 May 18,12.3,3,0
"INDIAN PREMIER LEAGUE, 2018",0-7,DC,T20,Mohali,08 Apr 18,7,1,0
"ENGLAND, AUSTRALIA, NEW ZEALAND T20I TRI-SERIES, 2018",1-23,NZ,T20I,Auckland,21 Feb 18,5.7,4,0
"ENGLAND, AUSTRALIA, NEW ZEALAND T20I TRI-SERIES, 2018",0-50,NZ,T20I,Auckland,16 Feb 18,12.5,4,0
"ENGLAND, AUSTRALIA, NEW ZEALAND T20I TRI-SERIES, 2018",0-18,ENG,T20I,Melbourne,10 Feb 18,4.5,4,0
"ENGLAND, AUSTRALIA, NEW ZEALAND T20I TRI-SERIES, 2018",1-16,ENG,T20I,Hobart,07 Feb 18,8,2,0
"ENGLAND, AUSTRALIA, NEW ZEALAND T20I TRI-SERIES, 2018",0-2,NZ,T20I,Sydney,03 Feb 18,2,1,0
"ENGLAND TOUR OF AUSTRALIA, 2018",0-24,ENG,ODI,Adelaide,26 Jan 18,8,3,0
"ENGLAND TOUR OF AUSTRALIA, 2018",1-43,ENG,ODI,Sydney,21 Jan 18,5.3,8,0
"ENGLAND TOUR OF AUSTRALIA, 2018",0-34,ENG,ODI,Brisbane,19 Jan 18,8.1,4.2,0
"ENGLAND TOUR OF AUSTRALIA, 2018",1-33,ENG,ODI,Melbourne,14 Jan 18,5.5,6,0
"AUSTRALIA TOUR OF INDIA, 2017",1-20,IND,T20I,Guwahati,10 Oct 17,5,4,0
"AUSTRALIA TOUR OF INDIA, 2017",0-20,IND,ODI,Nagpur,01 Oct 17,5,4,0
"AUSTRALIA TOUR OF INDIA, 2017",0-34,IND,ODI,Bengaluru,28 Sep 17,7.5,4.5,0
"AUSTRALIA TOUR OF INDIA, 2017",0-61,IND,ODI,Indore,24 Sep 17,7.6,8,0
"AUSTRALIA TOUR OF INDIA, 2017",0-46,IND,ODI,Kolkata,21 Sep 17,5.1,9,0
"AUSTRALIA TOUR OF INDIA, 2017",2-54,IND,ODI,Chennai,17 Sep 17,5.4,10,0
"INDIAN PREMIER LEAGUE, 2017",0-12,GL,T20,Rajkot,23 Apr 17,12,1,0
"INDIAN PREMIER LEAGUE, 2017",1-28,MI,T20,Indore,20 Apr 17,14,2,0
"INDIAN PREMIER LEAGUE, 2017",0-14,KKR,T20,Kolkata,13 Apr 17,10.7,1.3,0
"INDIAN PREMIER LEAGUE, 2017",0-28,RCB,T20,Indore,10 Apr 17,9.3,3,0
"INDIAN PREMIER LEAGUE, 2017",1-28,RPS,T20,Indore,08 Apr 17,9.3,3,0
"AUSTRALIA TOUR OF NEW ZEALAND, 2017",0-22,NZ,ODI,Hamilton,05 Feb 17,5.5,4,0
"AUSTRALIA TOUR OF NEW ZEALAND, 2017",3-49,NZ,ODI,Auckland,30 Jan 17,4.9,10,0
"INDIAN PREMIER LEAGUE, 2016",0-28,SRH,T20,Mohali,15 May 16,9.3,3,0
"INDIAN PREMIER LEAGUE, 2016",4-15,MI,T20,Visakhapatnam,13 May 16,3.7,4,0
"INDIAN PREMIER LEAGUE, 2016",0-35,RCB,T20,Mohali,09 May 16,11.6,3,0
"INDIAN PREMIER LEAGUE, 2016",3-40,DC,T20,Mohali,07 May 16,10,4,0
"INDIAN PREMIER LEAGUE, 2016",0-26,KKR,T20,Kolkata,04 May 16,8.6,3,0
"INDIAN PREMIER LEAGUE, 2016",0-23,GL,T20,Rajkot,01 May 16,5.7,4,0
"INDIAN PREMIER LEAGUE, 2016",1-27,GL,T20,Mohali,11 Apr 16,13.5,2,0
"AUSTRALIA TOUR OF ENGLAND, 2015",0-17,ENG,ODI,Leeds,11 Sep 15,4.2,4,0
"AUSTRALIA TOUR OF ENGLAND, 2015",0-13,ENG,T20I,Cardiff,31 Aug 15,13,1,0
