Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",1-21,AUS,T20I,Darwin,12 Aug 25,7,3,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",2-29,AUS,T20I,Darwin,10 Aug 25,7.2,4,0
ICC WORLD TEST CHAMPIONSHIP FINAL 2025,5-51 & 4-59,AUS,Test,London,11 Jun 25,3.3 & 3.2,15.4 & 18,5 & 1
INDIAN PREMIER LEAGUE 2025,0-45,LSG,T20,Ahmedabad,22 May 25,11.2,4,0
INDIAN PREMIER LEAGUE 2025,0-34,DC,T20,Delhi,18 May 25,17,2,0
INDIAN PREMIER LEAGUE 2025,1-42,MI,T20,Ahmedabad,29 Mar 25,10.5,4,0
INDIAN PREMIER LEAGUE 2025,1-41,PBKS,T20,Ahmedabad,25 Mar 25,10.2,4,0
"ICC CHAMPIONS TROPHY, 2025",2-70,NZ,ODI,Lahore,05 Mar 25,7,10,1
"ICC CHAMPIONS TROPHY, 2025",1-42,ENG,ODI,Karachi,01 Mar 25,6,7,1
"ICC CHAMPIONS TROPHY, 2025",3-36,AFG,ODI,Karachi,21 Feb 25,4.3,8.3,1
"PAKISTAN TOUR OF SOUTH AFRICA, 2024 -25",3-55 & 3-115,PAK,Test,Cape Town,03 Jan 25,3.6 & 4.5,15 & 25.1,3 & 2
"PAKISTAN TOUR OF SOUTH AFRICA, 2024 -25",0-35 & 2-68,PAK,Test,Centurion,26 Dec 24,2.5 & 4.2,14 & 16,2 & 2
"PAKISTAN TOUR OF SOUTH AFRICA, 2024 -25",3-56,PAK,ODI,Johannesburg,22 Dec 24,5.6,10,0
"PAKISTAN TOUR OF SOUTH AFRICA, 2024 -25",2-48,PAK,ODI,Paarl,17 Dec 24,4.8,10,0
"SRI LANKA TOUR OF SOUTH AFRICA, 2024",1-56 & 2-63,SL,Test,Gqeberha,05 Dec 24,2.3 & 3,24 & 21,7 & 3
"SRI LANKA TOUR OF SOUTH AFRICA, 2024",1-10 & 2-65,SL,Test,Durban,27 Nov 24,2.5 & 3.1,4 & 21,1 & 3
"SOUTH AFRICA TOUR OF BANGLADESH, 2024",5-37 & 0-17,BAN,Test,Chattogram,29 Oct 24,4.1 & 2.4,9 & 7,1 & 1
"SOUTH AFRICA TOUR OF BANGLADESH, 2024",3-26 & 6-46,BAN,Test,Dhaka,21 Oct 24,2.3 & 2.6,11 & 17.5,4 & 4
"SOUTH AFRICA TOUR OF WEST INDIES, 2024",1-40 & 3-50,WI,Test,Guyana,15 Aug 24,2.5 & 3.1,16 & 16,4 & 5
"SOUTH AFRICA TOUR OF WEST INDIES, 2024",3-56 & 1-38,WI,Test,"Port of Spain, Trinidad",07 Aug 24,3.1 & 3.1,18 & 12,3 & 4
ICC MENS T20 WORLD CUP 2024,1-36,IND,T20I,"Bridgetown, Barbados",29 Jun 24,9,4,0
ICC MENS T20 WORLD CUP 2024,2-14,AFG,T20I,"Tarouba, Trinidad",26 Jun 24,4.6,3,1
ICC MENS T20 WORLD CUP 2024,1-11,WI,T20I,"North Sound, Antigua",23 Jun 24,5.5,2,0
ICC MENS T20 WORLD CUP 2024,2-32,ENG,T20I,"Gros Islet, St Lucia",21 Jun 24,8,4,0
ICC MENS T20 WORLD CUP 2024,3-18,USA,T20I,"North Sound, Antigua",19 Jun 24,4.5,4,0
ICC MENS T20 WORLD CUP 2024,0-17,NEP,T20I,"Kingstown, St Vincent",14 Jun 24,8.5,2,0
ICC MENS T20 WORLD CUP 2024,2-19,BAN,T20I,New York,10 Jun 24,4.7,4,0
ICC MENS T20 WORLD CUP 2024,0-27,NED,T20I,New York,08 Jun 24,6.7,4,0
ICC MENS T20 WORLD CUP 2024,2-21,SL,T20I,New York,03 Jun 24,5.2,4,1
INDIAN PREMIER LEAGUE 2024,0-24,CSK,T20,Dharamsala,05 May 24,8,3,0
INDIAN PREMIER LEAGUE 2024,1-23,CSK,T20,Chennai,01 May 24,5.7,4,0
INDIAN PREMIER LEAGUE 2024,0-52,KKR,T20,Kolkata,26 Apr 24,17.3,3,0
INDIAN PREMIER LEAGUE 2024,0-40,GT,T20,New Chandigarh,21 Apr 24,10,4,0
INDIAN PREMIER LEAGUE 2024,1-42,MI,T20,New Chandigarh,18 Apr 24,10.5,4,0
INDIAN PREMIER LEAGUE 2024,2-18,RR,T20,New Chandigarh,13 Apr 24,4.5,4,0
INDIAN PREMIER LEAGUE 2024,1-32,SRH,T20,New Chandigarh,09 Apr 24,8,4,0
INDIAN PREMIER LEAGUE 2024,2-44,GT,T20,Ahmedabad,04 Apr 24,11,4,0
INDIAN PREMIER LEAGUE 2024,1-38,LSG,T20,Lucknow,30 Mar 24,9.5,4,0
INDIAN PREMIER LEAGUE 2024,2-23,RCB,T20,Bengaluru,25 Mar 24,5.7,4,0
INDIAN PREMIER LEAGUE 2024,1-36,DC,T20,New Chandigarh,23 Mar 24,9,4,0
"INDIA TOUR OF SOUTH AFRICA, 2023-24",3-38 & 1-33,IND,Test,Cape Town,03 Jan 24,3.3 & 5.5,11.5 & 6,2 & 0
"INDIA TOUR OF SOUTH AFRICA, 2023-24",5-59 & 2-32,IND,Test,Centurion,26 Dec 23,2.9 & 2.6,20 & 12,4 & 3
ICC CRICKET WORLD CUP 2023,1-41,AUS,ODI,Kolkata,16 Nov 23,6.8,6,0
ICC CRICKET WORLD CUP 2023,0-40,AFG,ODI,Ahmedabad,10 Nov 23,4,10,0
ICC CRICKET WORLD CUP 2023,1-48,IND,ODI,Kolkata,05 Nov 23,4.8,10,1
ICC CRICKET WORLD CUP 2023,1-16,NZ,ODI,Pune,01 Nov 23,2.6,6,2
ICC CRICKET WORLD CUP 2023,2-42,BAN,ODI,Mumbai,24 Oct 23,4.2,10,1
ICC CRICKET WORLD CUP 2023,1-38,ENG,ODI,Mumbai,21 Oct 23,6.3,6,1
ICC CRICKET WORLD CUP 2023,2-56,NED,ODI,Dharamsala,17 Oct 23,6.2,9,1
ICC CRICKET WORLD CUP 2023,3-33,AUS,ODI,Lucknow,12 Oct 23,4.1,8,1
ICC CRICKET WORLD CUP 2023,2-50,SL,ODI,Delhi,07 Oct 23,6.6,7.5,0
"AUSTRALIA TOUR OF SOUTH AFRICA, 2023",3-41,AUS,ODI,Centurion,15 Sep 23,5.4,7.5,0
"AUSTRALIA TOUR OF SOUTH AFRICA, 2023",2-79,AUS,ODI,Bloemfontein,09 Sep 23,8.7,9,0
"AUSTRALIA TOUR OF SOUTH AFRICA, 2023",2-48,AUS,ODI,Bloemfontein,07 Sep 23,5.3,9,1
INDIAN PREMIER LEAGUE 2023,2-40,RR,T20,Dharamsala,19 May 23,10,4,0
INDIAN PREMIER LEAGUE 2023,0-36,DC,T20,Dharamsala,17 May 23,12,3,0
INDIAN PREMIER LEAGUE 2023,0-34,CSK,T20,Chennai,30 Apr 23,8.5,4,0
INDIAN PREMIER LEAGUE 2023,2-52,LSG,T20,Mohali,28 Apr 23,13,4,0
INDIAN PREMIER LEAGUE 2023,2-34,LSG,T20,Lucknow,15 Apr 23,8.5,4,0
INDIAN PREMIER LEAGUE 2023,1-36,GT,T20,Mohali,13 Apr 23,9,4,0
"NETHERLANDS TOUR OF SOUTH AFRICA, 2023",0-33,NED,ODI,Benoni,31 Mar 23,4.1,8,2
"WEST INDIES TOUR OF SOUTH AFRICA, 2023",2-50,WI,T20I,Johannesburg,28 Mar 23,12.5,4,0
