Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
ICC MENS T20 WORLD CUP 2021,0-39,NAM,T20I,Dubai,08 Nov 21,9.7,4,0
ICC MENS T20 WORLD CUP 2021,3-15,SCO,T20I,Dubai,05 Nov 21,5,3,1
ICC MENS T20 WORLD CUP 2021,3-32,AFG,T20I,Abu Dhabi,03 Nov 21,8,4,0
ICC MENS T20 WORLD CUP 2021,0-11,NZ,T20I,Dubai,31 Oct 21,11,1,0
ICC MENS T20 WORLD CUP 2021,0-43,PAK,T20I,Dubai,24 Oct 21,12.2,3.5,0
INDIAN PREMIER LEAGUE 2021,1-22,CSK,T20,Dubai,07 Oct 21,5.5,4,0
INDIAN PREMIER LEAGUE 2021,3-39,RCB,T20,Sharjah,03 Oct 21,9.7,4,0
INDIAN PREMIER LEAGUE 2021,1-23,KKR,T20,Dubai,01 Oct 21,5.7,4,0
INDIAN PREMIER LEAGUE 2021,1-42,MI,T20,Abu Dhabi,28 Sep 21,10.5,4,0
INDIAN PREMIER LEAGUE 2021,2-14,SRH,T20,Sharjah,25 Sep 21,3.5,4,1
INDIAN PREMIER LEAGUE 2021,3-21,RR,T20,Dubai,21 Sep 21,5.2,4,0
"INDIA TOUR OF ENGLAND, 2021",4-95 & DNB,ENG,Test,Leeds,25 Aug 21,3.3 & DNB,28 & DNB,8 & DNB
"INDIA TOUR OF ENGLAND, 2021",2-95 & 1-13,ENG,Test,London,12 Aug 21,3.6 & 1.3,26 & 10,3 & 5
"INDIA TOUR OF ENGLAND, 2021",3-28 & 1-72,ENG,Test,Nottingham,04 Aug 21,1.6 & 4.6,17 & 15.5,2 & 1
ICC WORLD TEST CHAMPIONSHIP FINAL 2021,4-76 & 0-31,NZ,Test,Southampton,18 Jun 21,2.9 & 2.9,26 & 10.5,8 & 3
INDIAN PREMIER LEAGUE 2021,0-37,DC,T20,Ahmedabad,02 May 21,12.3,3,0
INDIAN PREMIER LEAGUE 2021,1-28,RCB,T20,Ahmedabad,30 Apr 21,8.2,3.4,0
INDIAN PREMIER LEAGUE 2021,1-25,KKR,T20,Ahmedabad,26 Apr 21,6.2,4,0
INDIAN PREMIER LEAGUE 2021,2-21,MI,T20,Chennai,23 Apr 21,5.2,4,0
INDIAN PREMIER LEAGUE 2021,0-16,SRH,T20,Chennai,21 Apr 21,8,2,0
INDIAN PREMIER LEAGUE 2021,0-53,DC,T20,Mumbai,18 Apr 21,13.2,4,0
INDIAN PREMIER LEAGUE 2021,2-21,CSK,T20,Mumbai,16 Apr 21,5.2,4,0
INDIAN PREMIER LEAGUE 2021,2-33,RR,T20,Mumbai,12 Apr 21,8.2,4,0
"INDIA TOUR OF AUSTRALIA, 2020-21",0-41 & DNB,AUS,Test,Adelaide,17 Dec 20,2.4 & DNB,17 & DNB,4 & DNB
"INDIA TOUR OF AUSTRALIA, 2020-21",0-46,AUS,T20I,Canberra,04 Dec 20,11.5,4,0
"INDIA TOUR OF AUSTRALIA, 2020-21",1-73,AUS,ODI,Sydney,29 Nov 20,8.1,9,0
"INDIA TOUR OF AUSTRALIA, 2020-21",3-59,AUS,ODI,Sydney,27 Nov 20,5.9,10,0
INDIAN PREMIER LEAGUE 2020,0-29,CSK,T20,Abu Dhabi,01 Nov 20,7.2,4,0
INDIAN PREMIER LEAGUE 2020,0-36,RR,T20,Abu Dhabi,30 Oct 20,12,3,0
INDIAN PREMIER LEAGUE 2020,3-35,KKR,T20,Sharjah,26 Oct 20,8.7,4,0
INDIAN PREMIER LEAGUE 2020,1-34,SRH,T20,Dubai,24 Oct 20,8.5,4,0
INDIAN PREMIER LEAGUE 2020,2-28,DC,T20,Dubai,20 Oct 20,7,4,0
INDIAN PREMIER LEAGUE 2020,2-30,MI,T20,Dubai,18 Oct 20,7.5,4,0
INDIAN PREMIER LEAGUE 2020,2-45,RCB,T20,Sharjah,15 Oct 20,11.2,4,0
INDIAN PREMIER LEAGUE 2020,1-30,KKR,T20,Abu Dhabi,10 Oct 20,7.5,4,0
INDIAN PREMIER LEAGUE 2020,1-40,SRH,T20,Dubai,08 Oct 20,10,4,0
INDIAN PREMIER LEAGUE 2020,0-35,CSK,T20,Dubai,04 Oct 20,10.2,3.4,0
INDIAN PREMIER LEAGUE 2020,1-36,MI,T20,Abu Dhabi,01 Oct 20,9,4,0
INDIAN PREMIER LEAGUE 2020,3-53,RR,T20,Sharjah,27 Sep 20,13.2,4,0
INDIAN PREMIER LEAGUE 2020,1-14,RCB,T20,Dubai,24 Sep 20,4.6,3,0
INDIAN PREMIER LEAGUE 2020,3-15,DC,T20,Dubai,20 Sep 20,3.7,4,0
"INDIA TOUR OF NEW ZEALAND, 2020",4-81 & 0-11,NZ,Test,Christchurch,29 Feb 20,3.5 & 3.6,23.1 & 3,3 & 1
"INDIA TOUR OF NEW ZEALAND, 2020",1-91 & DNB,NZ,Test,Wellington,21 Feb 20,3.9 & DNB,23 & DNB,2 & DNB
"INDIA TOUR OF NEW ZEALAND, 2020",1-63,NZ,ODI,Hamilton,05 Feb 20,6.9,9.1,0
"INDIA TOUR OF NEW ZEALAND, 2020",2-32,NZ,T20I,Hamilton,29 Jan 20,8,4,0
"INDIA TOUR OF NEW ZEALAND, 2020",0-22,NZ,T20I,Auckland,26 Jan 20,5.5,4,0
"INDIA TOUR OF NEW ZEALAND, 2020",0-53,NZ,T20I,Auckland,24 Jan 20,13.2,4,0
"AUSTRALIA TOUR OF INDIA, 2020",4-63,AUS,ODI,Bengaluru,19 Jan 20,6.3,10,0
"AUSTRALIA TOUR OF INDIA, 2020",3-77,AUS,ODI,Rajkot,17 Jan 20,7.7,10,0
"AUSTRALIA TOUR OF INDIA, 2020",0-58,AUS,ODI,Mumbai,14 Jan 20,7.8,7.4,0
"WEST INDIES TOUR OF INDIA, 2019",1-66,WI,ODI,Cuttack,22 Dec 19,6.6,10,2
"WEST INDIES TOUR OF INDIA, 2019",3-39,WI,ODI,Visakhapatnam,18 Dec 19,5.3,7.3,0
"WEST INDIES TOUR OF INDIA, 2019",1-57,WI,ODI,Chennai,15 Dec 19,6.3,9,1
"WEST INDIES TOUR OF INDIA, 2019",2-25,WI,T20I,Mumbai,11 Dec 19,6.2,4,0
"BANGLADESH TOUR OF INDIA, 2019",2-36 & 0-42,BAN,Test,Kolkata,22 Nov 19,3.5 & 5.2,10.3 & 8,2 & 0
"BANGLADESH TOUR OF INDIA, 2019",3-27 & 4-31,BAN,Test,Indore,14 Nov 19,2 & 1.9,13 & 16,5 & 7
"SOUTH AFRICA TOUR OF INDIA, 2019",2-22 & 3-10,RSA,Test,Ranchi,19 Oct 19,2.2 & 1,10 & 10,4 & 6
"SOUTH AFRICA TOUR OF INDIA, 2019",2-44 & 1-34,RSA,Test,Pune,10 Oct 19,2.5 & 3.7,17 & 9,3 & 2
"SOUTH AFRICA TOUR OF INDIA, 2019",0-47 & 5-35,RSA,Test,Visakhapatnam,02 Oct 19,2.6 & 3.3,18 & 10.5,4 & 2
"INDIA TOUR OF WEST INDIES, 2019",2-34 & 3-65,WI,Test,"Kingston, Jamaica",30 Aug 19,2.6 & 4,13 & 16,3 & 2
"INDIA TOUR OF WEST INDIES, 2019",2-48 & 2-13,WI,Test,"North Sound, Antigua",22 Aug 19,2.8 & 2.6,17 & 5,3 & 3
"INDIA TOUR OF WEST INDIES, 2019",2-50,WI,ODI,"Port of Spain, Trinidad",14 Aug 19,7.1,7,1
"INDIA TOUR OF WEST INDIES, 2019",2-39,WI,ODI,"Port of Spain, Trinidad",11 Aug 19,4.8,8,0
"INDIA TOUR OF WEST INDIES, 2019",0-5,WI,ODI,Guyana,08 Aug 19,1.6,3,0
ICC CRICKET WORLD CUP 2019,1-68,BAN,ODI,Birmingham,02 Jul 19,7.5,9,0
ICC CRICKET WORLD CUP 2019,5-69,ENG,ODI,Birmingham,30 Jun 19,6.9,10,1
ICC CRICKET WORLD CUP 2019,4-16,WI,ODI,Manchester,27 Jun 19,2.5,6.2,0
ICC CRICKET WORLD CUP 2019,4-40,AFG,ODI,Southampton,22 Jun 19,4.2,9.5,1
INDIAN PREMIER LEAGUE 2019,2-17,CSK,T20,Mohali,05 May 19,5.6,3,0
INDIAN PREMIER LEAGUE 2019,1-15,KKR,T20,Mohali,03 May 19,5,3,0
INDIAN PREMIER LEAGUE 2019,2-36,SRH,T20,Hyderabad,29 Apr 19,9,4,0
INDIAN PREMIER LEAGUE 2019,1-53,RCB,T20,Bengaluru,24 Apr 19,13.2,4,0
INDIAN PREMIER LEAGUE 2019,1-21,DC,T20,Delhi,20 Apr 19,5.2,4,0
INDIAN PREMIER LEAGUE 2019,2-46,RR,T20,Mohali,16 Apr 19,11.5,4,0
INDIAN PREMIER LEAGUE 2019,1-43,RCB,T20,Mohali,13 Apr 19,10.7,4,0
INDIAN PREMIER LEAGUE 2019,3-21,MI,T20,Mumbai,10 Apr 19,5.2,4,0
INDIAN PREMIER LEAGUE 2019,1-30,SRH,T20,Mohali,08 Apr 19,7.5,4,0
INDIAN PREMIER LEAGUE 2019,0-41,CSK,T20,Chennai,06 Apr 19,10.2,4,0
INDIAN PREMIER LEAGUE 2019,2-27,DC,T20,Mohali,01 Apr 19,6.7,4,0
INDIAN PREMIER LEAGUE 2019,2-42,MI,T20,Mohali,30 Mar 19,10.5,4,0
INDIAN PREMIER LEAGUE 2019,1-44,KKR,T20,Kolkata,27 Mar 19,11,4,0
INDIAN PREMIER LEAGUE 2019,0-33,RR,T20,Jaipur,25 Mar 19,8.2,4,0
"AUSTRALIA TOUR OF INDIA, 2019",2-57,AUS,ODI,Delhi,13 Mar 19,6.3,9,0
"AUSTRALIA TOUR OF INDIA, 2019",1-52,AUS,ODI,Ranchi,08 Mar 19,5.2,10,0
"AUSTRALIA TOUR OF INDIA, 2019",0-60,AUS,ODI,Nagpur,05 Mar 19,6,10,0
"AUSTRALIA TOUR OF INDIA, 2019",2-44,AUS,ODI,Hyderabad,02 Mar 19,4.4,10,2
"INDIA TOUR OF NEW ZEALAND, 2019",2-35,NZ,ODI,Wellington,03 Feb 19,4.3,8,0
"INDIA TOUR OF NEW ZEALAND, 2019",3-41,NZ,ODI,Mount Maunganui,28 Jan 19,4.5,9,0
"INDIA TOUR OF NEW ZEALAND, 2019",1-43,NZ,ODI,Mount Maunganui,26 Jan 19,7.1,6,0
"INDIA TOUR OF NEW ZEALAND, 2019",3-19,NZ,ODI,Napier,23 Jan 19,3.1,6,2
"INDIA TOUR OF AUSTRALIA, 2018-19",2-47,AUS,ODI,Melbourne,18 Jan 19,5,9.4,0
"INDIA TOUR OF AUSTRALIA, 2018-19",3-58,AUS,ODI,Adelaide,15 Jan 19,5.8,10,0
"INDIA TOUR OF AUSTRALIA, 2018-19",0-46,AUS,ODI,Sydney,12 Jan 19,4.6,10,0
"INDIA TOUR OF AUSTRALIA, 2018-19",2-58 & 0-4,AUS,Test,Sydney,03 Jan 19,3 & 2,19 & 2,2 & 1
"INDIA TOUR OF AUSTRALIA, 2018-19",1-27 & 2-71,AUS,Test,Melbourne,26 Dec 18,2.7 & 3.3,10 & 21,2 & 2
"INDIA TOUR OF AUSTRALIA, 2018-19",0-80 & 6-56,AUS,Test,Perth,14 Dec 18,3.3 & 2.3,24 & 24,3 & 8
"INDIA TOUR OF AUSTRALIA, 2018-19",2-58 & 3-65,AUS,Test,Adelaide,06 Dec 18,3.5 & 3.2,16.4 & 20,6 & 4
"WINDIES TOUR OF INDIA, 2018",1-59,WI,ODI,Visakhapatnam,24 Oct 18,5.9,10,0
"WINDIES TOUR OF INDIA, 2018",2-81,WI,ODI,Guwahati,21 Oct 18,8.1,10,0
"WINDIES TOUR OF INDIA, 2018",2-22 & 0-11,WI,Test,Rajkot,04 Oct 18,2.4 & 3.6,9 & 3,2 & 0
"INDIA TOUR OF ENGLAND, 2018",0-72 & 2-110,ENG,Test,London,07 Sep 18,2.4 & 4.4,30 & 25,7 & 3
"INDIA TOUR OF ENGLAND, 2018",2-51 & 4-57,ENG,Test,Southampton,30 Aug 18,2.8 & 3.5,18 & 16,2 & 0
"INDIA TOUR OF ENGLAND, 2018",1-56 & 1-78,ENG,Test,Nottingham,18 Aug 18,5.6 & 4.1,10 & 19,2 & 3
"INDIA TOUR OF ENGLAND, 2018",3-96 & DNB,ENG,Test,London,09 Aug 18,4.1 & DNB,23 & DNB,4 & DNB
"INDIA TOUR OF ENGLAND, 2018",3-64 & 0-38,ENG,Test,Birmingham,01 Aug 18,3.3 & 3.1,19.4 & 12,2 & 2
"INDIAN PREMIER LEAGUE, 2018",1-53,KKR,T20,Kolkata,16 Apr 18,13.2,4,0
"INDIAN PREMIER LEAGUE, 2018",1-36,MI,T20,Mumbai,14 Apr 18,9,4,0
"INDIAN PREMIER LEAGUE, 2018",1-29,RR,T20,Jaipur,11 Apr 18,8.2,3.5,0
"INDIAN PREMIER LEAGUE, 2018",0-26,PBKS,T20,Mohali,08 Apr 18,13,2,0
"INDIA TOUR OF SOUTH AFRICA, 2017-18",1-46 & 5-28,RSA,Test,Johannesburg,24 Jan 18,3.8 & 2.2,12 & 12.3,0 & 2
"INDIA TOUR OF SOUTH AFRICA, 2017-18",1-58 & 4-49,RSA,Test,Centurion,13 Jan 18,3.8 & 3,15 & 16,2 & 3
"INDIA TOUR OF SOUTH AFRICA, 2017-18",1-47 & 3-28,RSA,Test,Cape Town,05 Jan 18,2.9 & 2.3,16 & 12,6 & 3
"SRI LANKA TOUR OF INDIA, 2017",2-85 & 1-50,SL,Test,Delhi,02 Dec 17,3.2 & 3.3,26 & 15,6 & 6
"SRI LANKA TOUR OF INDIA, 2017",4-100 & 2-34,SL,Test,Kolkata,16 Nov 17,3.8 & 3.6,26.3 & 9.3,5 & 4
"AUSTRALIA TOUR OF INDIA, 2017",0-62,AUS,ODI,Bengaluru,28 Sep 17,6.2,10,1
"INDIA TOUR OF SRI LANKA, 2017",2-17 & 3-32,SL,Test,Pallekele,12 Aug 17,2.6 & 2.1,6.5 & 15,1 & 6
"INDIA TOUR OF SRI LANKA, 2017",2-13 & 0-27,SL,Test,Colombo,03 Aug 17,2.1 & 2.2,6 & 12,1 & 3
"INDIA TOUR OF SRI LANKA, 2017",2-45 & 1-43,SL,Test,Galle,26 Jul 17,3.7 & 4.7,12 & 9,2 & 0
"INDIA TOUR OF WEST INDIES, 2017",0-46,WI,T20I,"Kingston, Jamaica",09 Jul 17,15.3,3,0
"INDIA TOUR OF WEST INDIES, 2017",4-48,WI,ODI,"Kingston, Jamaica",06 Jul 17,4.8,10,0
"INDIA TOUR OF WEST INDIES, 2017",0-33,WI,ODI,"North Sound, Antigua",02 Jul 17,3.3,10,2
"INDIAN PREMIER LEAGUE, 2017",0-31,RCB,T20,Delhi,14 May 17,7.7,4,0
"INDIAN PREMIER LEAGUE, 2017",2-37,RPS,T20,Delhi,12 May 17,9.2,4,0
"INDIAN PREMIER LEAGUE, 2017",1-36,GL,T20,Kanpur,10 May 17,9,4,0
"INDIAN PREMIER LEAGUE, 2017",0-16,MI,T20,Delhi,06 May 17,8,2,0
"INDIAN PREMIER LEAGUE, 2017",0-40,GL,T20,Delhi,04 May 17,13.3,3,0
"INDIAN PREMIER LEAGUE, 2017",2-36,SRH,T20,Delhi,02 May 17,9,4,0
"INDIAN PREMIER LEAGUE, 2017",0-19,PBKS,T20,Mohali,30 Apr 17,9.5,2,0
"INDIAN PREMIER LEAGUE, 2017",0-28,KKR,T20,Delhi,17 Apr 17,9.3,3,0
"ENGLAND TOUR OF INDIA, 2016-17",3-63 & 2-37,ENG,Test,Mohali,26 Nov 16,2.9 & 2.6,21.5 & 14,5 & 3
"ENGLAND TOUR OF INDIA, 2016-17",1-28 & 2-30,ENG,Test,Visakhapatnam,17 Nov 16,2 & 2.1,14 & 14,5 & 3
"ENGLAND TOUR OF INDIA, 2016-17",2-65 & 0-29,ENG,Test,Rajkot,09 Nov 16,2.3 & 2.6,28.1 & 11,5 & 1
"NEW ZEALAND TOUR OF INDIA, 2016",0-40 & 0-34,NZ,Test,Indore,08 Oct 16,3 & 4.8,13 & 7,1 & 0
"NEW ZEALAND TOUR OF INDIA, 2016",3-70 & 3-46,NZ,Test,Kolkata,30 Sep 16,3.8 & 2.5,18 & 18.1,1 & 5
"NEW ZEALAND TOUR OF INDIA, 2016",0-35 & 2-18,NZ,Test,Kanpur,22 Sep 16,3.1 & 2.2,11 & 8,1 & 2
"INDIA V WEST INDIES IN USA, 2016",2-31,WI,T20I,"Lauderhill, Florida",28 Aug 16,12.9,2.4,0
"INDIA V WEST INDIES IN USA, 2016",1-48,WI,T20I,"Lauderhill, Florida",27 Aug 16,12,4,0
