Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
"ASIA CUP, 2018",1-43,AFG,ODI,Abu Dhabi,17 Sep 18,4.3,10,2
"INDIA AND BANGLADESH IN SRI LANKA T20I TRI-SERIES, 2018",0-33,IND,T20I,Colombo,12 Mar 18,11,3,0
"INDIA AND BANGLADESH IN SRI LANKA T20I TRI-SERIES, 2018",1-44,BAN,T20I,Colombo,10 Mar 18,11,4,0
"INDIA AND BANGLADESH IN SRI LANKA T20I TRI-SERIES, 2018",2-33,IND,T20I,Colombo,06 Mar 18,8.2,4,0
"SRI LANKA AND ZIMBABWE IN BANGLADESH TRI-SERIES, 2018",2-17,BAN,ODI,Dhaka,27 Jan 18,2.1,8,1
"SRI LANKA AND ZIMBABWE IN BANGLADESH TRI-SERIES, 2018",2-6,BAN,ODI,Dhaka,25 Jan 18,1.2,5,1
"SRI LANKA AND ZIMBABWE IN BANGLADESH TRI-SERIES, 2018",0-51,ZIM,ODI,Dhaka,17 Jan 18,5.1,10,0
"SRI LANKA TOUR OF INDIA, 2017",2-22,IND,T20I,Mumbai,24 Dec 17,5.5,4,0
"SRI LANKA TOUR OF INDIA, 2017",1-45,IND,T20I,Indore,22 Dec 17,11.2,4,0
"SRI LANKA TOUR OF INDIA, 2017",0-38,IND,T20I,Cuttack,20 Dec 17,12.6,3,0
"PAKISTAN V SRI LANKA IN UAE, 2017",0-13,PAK,ODI,Sharjah,23 Oct 17,3.2,4,1
"PAKISTAN V SRI LANKA IN UAE, 2017",0-33,PAK,ODI,Abu Dhabi,18 Oct 17,3.3,10,0
"INDIA TOUR OF SRI LANKA, 2017",0-59,IND,ODI,Pallekele,27 Aug 17,5.9,10,1
"INDIA TOUR OF SRI LANKA, 2017",0-45,IND,ODI,Pallekele,24 Aug 17,6.4,7,0
"ZIMBABWE TOUR OF SRI LANKA, 2017",0-16,ZIM,ODI,Hambantota,10 Jul 17,4,4,1
"ZIMBABWE TOUR OF SRI LANKA, 2017",1-32,ZIM,ODI,Hambantota,08 Jul 17,6.4,5,0
"ZIMBABWE TOUR OF SRI LANKA, 2017",0-34,ZIM,ODI,Hambantota,06 Jul 17,4.8,7,0
"ZIMBABWE TOUR OF SRI LANKA, 2017",0-23,ZIM,ODI,Galle,02 Jul 17,4.6,5,0
"SRI LANKA TOUR OF SOUTH AFRICA, 2016-17",0-68 & 1-85,RSA,Test,Gqeberha,26 Dec 16,4.8 & 5.6,14 & 15,1 & 0
"SRI LANKA TOUR OF ENGLAND, 2016",3-64 & DNB,ENG,Test,Leeds,19 May 16,3.7 & DNB,17 & DNB,0 & DNB
"ICC WORLD T20, 2016",0-36,ENG,T20I,Delhi,26 Mar 16,9,4,0
"ICC WORLD T20, 2016",0-15,WI,T20I,Bengaluru,20 Mar 16,5,3,0
"ICC WORLD T20, 2016",0-19,AFG,T20I,Kolkata,17 Mar 16,4.7,4,0
"ASIA CUP, 2016",0-32,PAK,T20I,Dhaka,04 Mar 16,8,4,0
"ASIA CUP, 2016",0-27,IND,T20I,Dhaka,01 Mar 16,6.7,4,0
"ASIA CUP, 2016",3-30,BAN,T20I,Dhaka,28 Feb 16,7.5,4,0
"ASIA CUP, 2016",0-22,UAE,T20I,Dhaka,25 Feb 16,6.8,3.2,0
"SRI LANKA TOUR OF INDIA, 2016",1-14,IND,T20I,Visakhapatnam,14 Feb 16,7,2,0
"SRI LANKA TOUR OF INDIA, 2016",2-38,IND,T20I,Ranchi,12 Feb 16,9.5,4,0
"SRI LANKA TOUR OF INDIA, 2016",2-14,IND,T20I,Pune,09 Feb 16,4,3.5,0
"SRI LANKA TOUR OF NEW ZEALAND, 2015-16",0-46,NZ,T20I,Auckland,10 Jan 16,15.3,3,0
"SRI LANKA TOUR OF NEW ZEALAND, 2015-16",0-41,NZ,ODI,Mount Maunganui,05 Jan 16,4.5,9,0
"SRI LANKA TOUR OF NEW ZEALAND, 2015-16",1-32,NZ,ODI,Nelson,02 Jan 16,10.6,3,0
"SRI LANKA TOUR OF NEW ZEALAND, 2015-16",2-38,NZ,ODI,Nelson,31 Dec 15,3.8,10,0
"SRI LANKA TOUR OF NEW ZEALAND, 2015-16",0-41,NZ,ODI,Christchurch,28 Dec 15,20.5,2,0
"SRI LANKA TOUR OF NEW ZEALAND, 2015-16",0-18,NZ,ODI,Christchurch,26 Dec 15,9,2,0
"SRI LANKA TOUR OF NEW ZEALAND, 2015-16",5-47 & 4-68,NZ,Test,Hamilton,18 Dec 15,3.6 & 4,13 & 17,3 & 1
"SRI LANKA TOUR OF NEW ZEALAND, 2015-16",2-112 & 1-61,NZ,Test,Dunedin,10 Dec 15,5.6 & 4.3,20 & 14,2 & 0
"WEST INDIES TOUR OF SRI LANKA, 2015",1-36,WI,T20I,Colombo,11 Nov 15,12,3,0
"WEST INDIES TOUR OF SRI LANKA, 2015",1-30,WI,T20I,Pallekele,09 Nov 15,10,3,0
"WEST INDIES TOUR OF SRI LANKA, 2015",2-39,WI,ODI,Pallekele,07 Nov 15,5.5,7,0
"INDIA TOUR OF SRI LANKA, 2015 - CRICBUZZ CUP",2-72 & 0-63,IND,Test,Colombo,20 Aug 15,3.6 & 4.5,20 & 14,2 & 0
"PAKISTAN TOUR OF SRI LANKA, 2015",1-33 & 3-53,PAK,Test,Colombo,25 Jun 15,3.3 & 2.8,10 & 18.5,0 & 1
ICC CRICKET WORLD CUP 2015,0-29,RSA,ODI,Sydney,18 Mar 15,14.5,2,0
ICC CRICKET WORLD CUP 2015,3-51,SCO,ODI,Hobart,11 Mar 15,7.1,7.1,0
"SRI LANKA TOUR OF NEW ZEALAND, 2014-15",2-60,NZ,ODI,Wellington,29 Jan 15,7.5,8,0
