Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
"NEW ZEALAND TOUR OF ENGLAND, 2023",1-34,ENG,T20I,Chester-le-Street,30 Aug 23,11.3,3,0
INDIAN PREMIER LEAGUE 2023,1-19,MI,T20,Mumbai,16 Apr 23,13.5,1.4,0
INDIAN PREMIER LEAGUE 2023,0-37,SRH,T20,Kolkata,14 Apr 23,18.5,2,0
INDIAN PREMIER LEAGUE 2023,0-40,GT,T20,Ahmedabad,09 Apr 23,10,4,0
"NEW ZEALAND TOUR OF INDIA, 2023",0-54,IND,T20I,Ahmedabad,01 Feb 23,13.5,4,0
"NEW ZEALAND TOUR OF INDIA, 2023",0-7,IND,T20I,Lucknow,29 Jan 23,7,1,0
"NEW ZEALAND TOUR OF INDIA, 2023",2-33,IND,T20I,Ranchi,27 Jan 23,8.2,4,1
"NEW ZEALAND TOUR OF INDIA, 2023",0-53,IND,ODI,Indore,24 Jan 23,5.3,10,1
"NEW ZEALAND TOUR OF INDIA, 2023",0-21,IND,ODI,Raipur,21 Jan 23,4.2,5,0
"NEW ZEALAND TOUR OF INDIA, 2023",1-77,IND,ODI,Hyderabad,18 Jan 23,7.7,10,0
"NEW ZEALAND TOUR OF PAKISTAN, 2022-23",2-63,PAK,ODI,Karachi,13 Jan 23,6.3,10,0
"NEW ZEALAND TOUR OF PAKISTAN, 2022-23",1-31,PAK,ODI,Karachi,11 Jan 23,4.4,7,0
"NEW ZEALAND TOUR OF PAKISTAN, 2022-23",0-51,PAK,ODI,Karachi,09 Jan 23,6.3,8,0
"INDIA TOUR OF NEW ZEALAND, 2022",1-49,IND,ODI,Christchurch,30 Nov 22,4.9,10,0
"INDIA TOUR OF NEW ZEALAND, 2022",0-24,IND,ODI,Hamilton,27 Nov 22,9.6,2.5,0
"INDIA TOUR OF NEW ZEALAND, 2022",3-59,IND,ODI,Auckland,25 Nov 22,5.9,10,1
"INDIA TOUR OF NEW ZEALAND, 2022",0-8,IND,T20I,Napier,22 Nov 22,8,1,0
"INDIA TOUR OF NEW ZEALAND, 2022",2-49,IND,T20I,Mount Maunganui,20 Nov 22,12.2,4,0
ICC MENS T20 WORLD CUP 2022,0-37,PAK,T20I,Sydney,09 Nov 22,9.2,4,0
ICC MENS T20 WORLD CUP 2022,3-22,IRE,T20I,Adelaide,04 Nov 22,5.5,4,0
ICC MENS T20 WORLD CUP 2022,2-45,ENG,T20I,Brisbane,01 Nov 22,11.2,4,0
ICC MENS T20 WORLD CUP 2022,1-35,SL,T20I,Sydney,29 Oct 22,8.7,4,0
ICC MENS T20 WORLD CUP 2022,1-20,AUS,T20I,Sydney,22 Oct 22,6.6,3,0
"NEW ZEALAND TOUR OF AUSTRALIA, 2022",1-56,AUS,ODI,Cairns,11 Sep 22,5.6,10,0
"NEW ZEALAND TOUR OF AUSTRALIA, 2022",2-60,AUS,ODI,Cairns,06 Sep 22,6.6,9,0
"NEW ZEALAND TOUR OF WEST INDIES, 2022",1-80,WI,ODI,"Bridgetown, Barbados",21 Aug 22,8,10,0
"NEW ZEALAND TOUR OF WEST INDIES, 2022",0-55,WI,ODI,"Bridgetown, Barbados",17 Aug 22,6.8,8,0
"NEW ZEALAND TOUR OF WEST INDIES, 2022",0-16,WI,T20I,"Kingston, Jamaica",14 Aug 22,4,4,0
"NEW ZEALAND TOUR OF WEST INDIES, 2022",1-33,WI,T20I,"Kingston, Jamaica",10 Aug 22,8.2,4,0
"NEW ZEALAND TOUR OF NETHERLANDS, 2022",0-23,NED,T20I,The Hague,04 Aug 22,5.7,4,0
"NEW ZEALAND TOUR OF SCOTLAND, 2022",2-77,SCO,ODI,Edinburgh,31 Jul 22,7.7,10,0
"NEW ZEALAND TOUR OF SCOTLAND, 2022",1-35,SCO,T20I,Edinburgh,27 Jul 22,8.7,4,0
"NEW ZEALAND TOUR OF IRELAND, 2022",1-10,IRE,T20I,Belfast,20 Jul 22,5,2,0
"NEW ZEALAND TOUR OF IRELAND, 2022",4-14,IRE,T20I,Belfast,18 Jul 22,4.3,3.2,0
"NEW ZEALAND TOUR OF IRELAND, 2022",0-60,IRE,ODI,Dublin,15 Jul 22,6,10,0
"NEW ZEALAND TOUR OF IRELAND, 2022",2-44,IRE,ODI,Dublin,10 Jul 22,4.4,10,1
INDIAN PREMIER LEAGUE 2022,0-22,RR,T20,Ahmedabad,29 May 22,7.3,3,0
INDIAN PREMIER LEAGUE 2022,0-21,RCB,T20,Mumbai,19 May 22,15,1.4,0
INDIAN PREMIER LEAGUE 2022,1-34,MI,T20,Mumbai,06 May 22,8.5,4,0
INDIAN PREMIER LEAGUE 2022,1-29,PBKS,T20,Navi Mumbai,03 May 22,9.6,3,0
INDIAN PREMIER LEAGUE 2022,1-36,RCB,T20,Mumbai,30 Apr 22,9,4,0
INDIAN PREMIER LEAGUE 2022,0-52,SRH,T20,Mumbai,27 Apr 22,13,4,0
INDIAN PREMIER LEAGUE 2022,1-33,KKR,T20,Navi Mumbai,23 Apr 22,8.2,4,0
INDIAN PREMIER LEAGUE 2022,0-46,CSK,T20,Pune,17 Apr 22,11.5,4,0
INDIAN PREMIER LEAGUE 2022,3-23,RR,T20,Navi Mumbai,14 Apr 22,5.7,4,0
INDIAN PREMIER LEAGUE 2022,0-46,SRH,T20,Navi Mumbai,11 Apr 22,11.5,4,0
INDIAN PREMIER LEAGUE 2022,1-33,PBKS,T20,Mumbai,08 Apr 22,8.2,4,0
INDIAN PREMIER LEAGUE 2022,4-28,DC,T20,Pune,02 Apr 22,7,4,0
INDIAN PREMIER LEAGUE 2022,0-24,LSG,T20,Mumbai,28 Mar 22,6,4,0
"NEW ZEALAND TOUR OF INDIA, 2021",1-45,IND,T20I,Kolkata,21 Nov 21,11.2,4,0
"NEW ZEALAND TOUR OF INDIA, 2021",0-24,IND,T20I,Jaipur,17 Nov 21,6,4,0
INDIAN PREMIER LEAGUE 2021,0-56,CSK,T20,Dubai,15 Oct 21,14,4,0
INDIAN PREMIER LEAGUE 2021,1-26,DC,T20,Sharjah,13 Oct 21,6.5,4,0
INDIAN PREMIER LEAGUE 2021,2-30,RCB,T20,Sharjah,11 Oct 21,7.5,4,0
INDIAN PREMIER LEAGUE 2021,3-18,RR,T20,Sharjah,07 Oct 21,4.5,4,0
INDIAN PREMIER LEAGUE 2021,2-10,DC,T20,Sharjah,28 Sep 21,5,2,0
INDIAN PREMIER LEAGUE 2021,1-33,CSK,T20,Abu Dhabi,26 Sep 21,8.2,4,0
INDIAN PREMIER LEAGUE 2021,2-27,MI,T20,Abu Dhabi,23 Sep 21,6.7,4,0
INDIAN PREMIER LEAGUE 2021,2-24,RCB,T20,Abu Dhabi,20 Sep 21,6,4,0
"BANGLADESH TOUR OF NEW ZEALAND, 2021",1-13,BAN,T20I,Auckland,01 Apr 21,6.5,2,0
"BANGLADESH TOUR OF NEW ZEALAND, 2021",2-25,BAN,T20I,Hamilton,28 Mar 21,6.2,4,0
"WEST INDIES TOUR OF NEW ZEALAND, 2020",1-13,WI,T20I,Mount Maunganui,30 Nov 20,13,1,0
"WEST INDIES TOUR OF NEW ZEALAND, 2020",1-22,WI,T20I,Mount Maunganui,29 Nov 20,5.5,4,0
"WEST INDIES TOUR OF NEW ZEALAND, 2020",5-21,WI,T20I,Auckland,27 Nov 20,5.2,4,0
INDIAN PREMIER LEAGUE 2020,0-54,CSK,T20,Dubai,29 Oct 20,13.5,4,0
INDIAN PREMIER LEAGUE 2020,1-32,PBKS,T20,Sharjah,26 Oct 20,9.1,3.5,0
INDIAN PREMIER LEAGUE 2020,1-30,DC,T20,Abu Dhabi,24 Oct 20,7.5,4,0
INDIAN PREMIER LEAGUE 2020,1-17,RCB,T20,Abu Dhabi,21 Oct 20,4.2,4,0
INDIAN PREMIER LEAGUE 2020,3-15,SRH,T20,Abu Dhabi,18 Oct 20,3.7,4,0
"NEW ZEALAND TOUR OF AUSTRALIA, 2020",2-60,AUS,ODI,Sydney,13 Mar 20,6.6,9,0
"NEW ZEALAND TOUR OF AUSTRALIA, 2019-20",0-47 & DNB,AUS,Test,Perth,12 Dec 19,4.2 & DNB,11 & DNB,1 & DNB
"ENGLAND TOUR OF NEW ZEALAND, 2019",2-25,ENG,T20I,Nelson,05 Nov 19,6.2,4,0
"ENGLAND TOUR OF NEW ZEALAND, 2019",2-34,ENG,T20I,Wellington,03 Nov 19,8.5,4,0
"ENGLAND TOUR OF NEW ZEALAND, 2019",0-28,ENG,T20I,Christchurch,01 Nov 19,7,4,0
ICC CRICKET WORLD CUP 2019,3-50,ENG,ODI,London,14 Jul 19,5,10,0
ICC CRICKET WORLD CUP 2019,1-43,IND,ODI,Manchester,09 Jul 19,4.3,10,0
ICC CRICKET WORLD CUP 2019,2-49,AUS,ODI,London,29 Jun 19,4.9,10,0
ICC CRICKET WORLD CUP 2019,1-50,PAK,ODI,Birmingham,26 Jun 19,6.1,8.1,0
ICC CRICKET WORLD CUP 2019,3-59,WI,ODI,Manchester,22 Jun 19,5.9,10,0
ICC CRICKET WORLD CUP 2019,3-59,RSA,ODI,Birmingham,19 Jun 19,5.9,10,0
ICC CRICKET WORLD CUP 2019,4-37,AFG,ODI,Taunton,08 Jun 19,4,9.1,3
ICC CRICKET WORLD CUP 2019,1-40,BAN,ODI,London,05 Jun 19,4,10,0
ICC CRICKET WORLD CUP 2019,3-22,SL,ODI,Cardiff,01 Jun 19,3.5,6.2,0
INDIAN PREMIER LEAGUE 2019,0-37,DC,T20,Kolkata,12 Apr 19,12.3,3,0
INDIAN PREMIER LEAGUE 2019,0-32,RCB,T20,Bengaluru,05 Apr 19,16,2,0
INDIAN PREMIER LEAGUE 2019,1-38,DC,T20,Delhi,30 Mar 19,9.5,4,0
INDIAN PREMIER LEAGUE 2019,1-42,PBKS,T20,Kolkata,27 Mar 19,10.5,4,0
INDIAN PREMIER LEAGUE 2019,0-34,SRH,T20,Kolkata,24 Mar 19,8.5,4,0
"BANGLADESH TOUR OF NEW ZEALAND, 2019",0-50,BAN,ODI,Dunedin,20 Feb 19,5,10,0
"BANGLADESH TOUR OF NEW ZEALAND, 2019",3-43,BAN,ODI,Christchurch,16 Feb 19,4.3,10,0
"BANGLADESH TOUR OF NEW ZEALAND, 2019",2-44,BAN,ODI,Napier,13 Feb 19,4.4,10,1
"INDIA TOUR OF NEW ZEALAND, 2019",1-31,IND,T20I,Auckland,08 Feb 19,7.7,4,0
"INDIA TOUR OF NEW ZEALAND, 2019",2-22,IND,T20I,Wellington,06 Feb 19,5.5,4,0
"INDIA TOUR OF NEW ZEALAND, 2019",0-57,IND,ODI,Mount Maunganui,28 Jan 19,5.7,10,1
"INDIA TOUR OF NEW ZEALAND, 2019",2-81,IND,ODI,Mount Maunganui,26 Jan 19,8.1,10,0
"INDIA TOUR OF NEW ZEALAND, 2019",1-41,IND,ODI,Napier,23 Jan 19,5.1,8,0
"SRI LANKA TOUR OF NEW ZEALAND, 2018-19",3-21,SL,T20I,Auckland,11 Jan 19,7,3,0
"SRI LANKA TOUR OF NEW ZEALAND, 2018-19",4-40,SL,ODI,Nelson,08 Jan 19,5,8,0
"SRI LANKA TOUR OF NEW ZEALAND, 2018-19",2-65,SL,ODI,Mount Maunganui,03 Jan 19,6.5,10,0
"PAKISTAN V NEW ZEALAND IN UAE, 2018",5-45,PAK,ODI,Dubai,11 Nov 18,4.5,10,0
"PAKISTAN V NEW ZEALAND IN UAE, 2018",3-60,PAK,ODI,Abu Dhabi,09 Nov 18,6,10,0
"PAKISTAN V NEW ZEALAND IN UAE, 2018",3-36,PAK,ODI,Abu Dhabi,07 Nov 18,3.9,9.2,0
"PAKISTAN V NEW ZEALAND IN UAE, 2018",1-29,PAK,T20I,Dubai,04 Nov 18,7.2,4,0
"ENGLAND TOUR OF NEW ZEALAND, 2018",1-48,ENG,ODI,Mount Maunganui,28 Feb 18,6,8,0
"PAKISTAN TOUR OF NEW ZEALAND, 2018",2-64,PAK,ODI,Wellington,19 Jan 18,6.4,10,0
"PAKISTAN TOUR OF NEW ZEALAND, 2018",0-32,PAK,ODI,Hamilton,16 Jan 18,5.3,6,0
"PAKISTAN TOUR OF NEW ZEALAND, 2018",2-28,PAK,ODI,Dunedin,13 Jan 18,4.6,6,0
"PAKISTAN TOUR OF NEW ZEALAND, 2018",3-39,PAK,ODI,Nelson,09 Jan 18,3.9,10,0
"PAKISTAN TOUR OF NEW ZEALAND, 2018",0-40,PAK,ODI,Wellington,06 Jan 18,5.7,7,0
"WEST INDIES TOUR OF NEW ZEALAND, 2017-18",0-24,WI,ODI,Christchurch,26 Dec 17,6,4,0
"WEST INDIES TOUR OF NEW ZEALAND, 2017-18",3-17,WI,ODI,Christchurch,23 Dec 17,4.2,4,0
"WEST INDIES TOUR OF NEW ZEALAND, 2017-18",2-49,WI,ODI,Whangarei,20 Dec 17,4.9,10,0
"INDIAN PREMIER LEAGUE, 2017",0-21,MI,T20,Hyderabad,21 May 17,10.5,2,0
"INDIAN PREMIER LEAGUE, 2017",1-21,MI,T20,Mumbai,16 May 17,7,3,0
"INDIAN PREMIER LEAGUE, 2017",2-7,RCB,T20,Pune,29 Apr 17,1.7,4,1
"INDIAN PREMIER LEAGUE, 2017",0-44,GL,T20,Rajkot,14 Apr 17,11,4,0
"SOUTH AFRICA TOUR OF NEW ZEALAND, 2017",1-71,RSA,ODI,Wellington,25 Feb 17,7.1,10,0
"AUSTRALIA TOUR OF NEW ZEALAND, 2017",0-62,AUS,ODI,Hamilton,05 Feb 17,6.8,9,1
"AUSTRALIA TOUR OF NEW ZEALAND, 2017",2-44,AUS,ODI,Auckland,30 Jan 17,4.4,10,0
"BANGLADESH TOUR OF NEW ZEALAND, 2016-17",3-32,BAN,T20I,Napier,03 Jan 17,8,4,0
"BANGLADESH TOUR OF NEW ZEALAND, 2016-17",1-53,BAN,ODI,Nelson,29 Dec 16,6.6,8,0
"BANGLADESH TOUR OF NEW ZEALAND, 2016-17",3-54,BAN,ODI,Christchurch,26 Dec 16,6,9,0
"NEW ZEALAND TOUR OF AUSTRALIA, 2016",0-50,AUS,ODI,Melbourne,09 Dec 16,6.2,8,0
"NEW ZEALAND TOUR OF AUSTRALIA, 2016",1-73,AUS,ODI,Sydney,04 Dec 16,8.1,9,0
