Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
"ICC CHAMPIONS TROPHY, 2025",5-42,IND,ODI,Dubai,02 Mar 25,5.2,8,0
"ICC CHAMPIONS TROPHY, 2025",1-57,BAN,ODI,Rawalpindi,24 Feb 25,6.3,9,0
"ICC CHAMPIONS TROPHY, 2025",2-25,PAK,ODI,Karachi,19 Feb 25,3.4,7.2,1
"PAKISTAN ODI TRI-SERIES, 2025",2-59,RSA,ODI,Lahore,10 Feb 25,5.9,10,0
"PAKISTAN ODI TRI-SERIES, 2025",3-53,PAK,ODI,Lahore,08 Feb 25,5.5,9.5,0
"SRI LANKA TOUR OF NEW ZEALAND, 2024-25",4-55,SL,ODI,Auckland,11 Jan 25,5.5,10,0
"SRI LANKA TOUR OF NEW ZEALAND, 2024-25",1-19,SL,ODI,Hamilton,08 Jan 25,3.8,5,1
"SRI LANKA TOUR OF NEW ZEALAND, 2024-25",4-19,SL,ODI,Wellington,05 Jan 25,1.9,10,1
"SRI LANKA TOUR OF NEW ZEALAND, 2024-25",1-47,SL,T20I,Nelson,02 Jan 25,11.7,4,0
"SRI LANKA TOUR OF NEW ZEALAND, 2024-25",2-31,SL,T20I,Mount Maunganui,30 Dec 24,7.7,4,0
"SRI LANKA TOUR OF NEW ZEALAND, 2024-25",2-28,SL,T20I,Mount Maunganui,28 Dec 24,7,4,0
"ENGLAND TOUR OF NEW ZEALAND, 2024",4-48 & 2-62,ENG,Test,Hamilton,14 Dec 24,3.5 & 4.7,13.4 & 13,1 & 1
"ENGLAND TOUR OF NEW ZEALAND, 2024",2-43 & 2-100,ENG,Test,Wellington,06 Dec 24,2.8 & 5.5,15 & 18,5 & 0
"ENGLAND TOUR OF NEW ZEALAND, 2024",4-84 & 1-12,ENG,Test,Christchurch,28 Nov 24,3.6 & 4,23 & 3,5 & 1
"NEW ZEALAND TOUR OF INDIA, 2024",1-26 & 1-10,IND,Test,Mumbai,01 Nov 24,3.2 & 3.3,8 & 3,1 & 0
"NEW ZEALAND TOUR OF INDIA, 2024",5-15 & 3-102,IND,Test,Bengaluru,16 Oct 24,1.1 & 4.2,13.2 & 24.3,3 & 3
ICC MENS T20 WORLD CUP 2024,2-37,AFG,T20I,Guyana,07 Jun 24,9.2,4,0
INDIAN PREMIER LEAGUE 2024,0-24,MI,T20,Mumbai,17 May 24,12,2,0
INDIAN PREMIER LEAGUE 2024,0-32,RR,T20,Lucknow,27 Apr 24,10.6,3,0
INDIAN PREMIER LEAGUE 2024,1-28,CSK,T20,Chennai,23 Apr 24,7,4,0
INDIAN PREMIER LEAGUE 2024,0-26,CSK,T20,Lucknow,19 Apr 24,8.6,3,0
"AUSTRALIA TOUR OF NEW ZEALAND, 2024",7-67 & 2-94,AUS,Test,Christchurch,08 Mar 24,2.9 & 4.9,23 & 19,4 & 1
"AUSTRALIA TOUR OF NEW ZEALAND, 2024",5-70 & 3-36,AUS,Test,Wellington,29 Feb 24,2.3 & 2.9,30.1 & 12.1,11 & 1
"SOUTH AFRICA TOUR OF NEW ZEALAND, 2024",1-44 & 1-15,RSA,Test,Hamilton,13 Feb 24,2.5 & 1.3,17 & 11,5 & 5
"SOUTH AFRICA TOUR OF NEW ZEALAND, 2024",3-31 & 1-33,RSA,Test,Mount Maunganui,04 Feb 24,2.2 & 3,14 & 11,6 & 3
"PAKISTAN TOUR OF NEW ZEALAND, 2024",2-30,PAK,T20I,Christchurch,21 Jan 24,7.5,4,0
"PAKISTAN TOUR OF NEW ZEALAND, 2024",2-22,PAK,T20I,Christchurch,19 Jan 24,5.5,4,0
"PAKISTAN TOUR OF NEW ZEALAND, 2024",1-51,PAK,T20I,Dunedin,17 Jan 24,12.7,4,0
"PAKISTAN TOUR OF NEW ZEALAND, 2024",0-29,PAK,T20I,Auckland,12 Jan 24,9.6,3,0
ICC CRICKET WORLD CUP 2023,0-31,RSA,ODI,Pune,01 Nov 23,5.8,5.3,0
ICC CRICKET WORLD CUP 2023,1-67,AUS,ODI,Dharamsala,28 Oct 23,10.8,6.2,0
ICC CRICKET WORLD CUP 2023,1-55,IND,ODI,Dharamsala,22 Oct 23,6.1,9,0
ICC CRICKET WORLD CUP 2023,1-16,AFG,ODI,Chennai,18 Oct 23,3.2,5,2
ICC CRICKET WORLD CUP 2023,2-58,BAN,ODI,Chennai,13 Oct 23,5.8,10,0
ICC CRICKET WORLD CUP 2023,3-40,NED,ODI,Hyderabad,09 Oct 23,4.8,8.3,0
ICC CRICKET WORLD CUP 2023,3-48,ENG,ODI,Ahmedabad,05 Oct 23,4.8,10,1
"NEW ZEALAND TOUR OF ENGLAND, 2023",2-69,ENG,ODI,London,15 Sep 23,6.9,10,0
"NEW ZEALAND TOUR OF ENGLAND, 2023",1-42,ENG,ODI,Southampton,10 Sep 23,6,7,0
"NEW ZEALAND TOUR OF ENGLAND, 2023",0-45,ENG,ODI,Cardiff,08 Sep 23,4.5,10,0
"NEW ZEALAND TOUR OF ENGLAND, 2023",1-31,ENG,T20I,Nottingham,05 Sep 23,7.7,4,0
"NEW ZEALAND TOUR OF ENGLAND, 2023",1-21,ENG,T20I,Birmingham,03 Sep 23,5.2,4,0
"NEW ZEALAND TOUR OF PAKISTAN, 2023",1-47,PAK,ODI,Karachi,07 May 23,5.8,8.1,1
"NEW ZEALAND TOUR OF PAKISTAN, 2023",3-65,PAK,ODI,Karachi,05 May 23,6.5,10,1
"NEW ZEALAND TOUR OF PAKISTAN, 2023",3-54,PAK,ODI,Karachi,03 May 23,5.4,10,2
"NEW ZEALAND TOUR OF PAKISTAN, 2023",1-59,PAK,ODI,Rawalpindi,29 Apr 23,6.4,9.2,1
"NEW ZEALAND TOUR OF PAKISTAN, 2023",0-45,PAK,ODI,Rawalpindi,27 Apr 23,4.5,10,0
"NEW ZEALAND TOUR OF PAKISTAN, 2023",1-27,PAK,T20I,Lahore,17 Apr 23,6.7,4,0
"NEW ZEALAND TOUR OF PAKISTAN, 2023",2-29,PAK,T20I,Lahore,15 Apr 23,7.2,4,0
"NEW ZEALAND TOUR OF PAKISTAN, 2023",3-32,PAK,T20I,Lahore,14 Apr 23,8,4,0
"SRI LANKA TOUR NEW ZEALAND, 2023",0-33,SL,T20I,Queenstown,08 Apr 23,8.2,4,0
"SRI LANKA TOUR NEW ZEALAND, 2023",3-14,SL,ODI,Hamilton,31 Mar 23,1.4,10,2
"SRI LANKA TOUR NEW ZEALAND, 2023",0-12,SL,ODI,Auckland,25 Mar 23,2,6,2
"SRI LANKA TOUR NEW ZEALAND, 2023",3-44 & 1-59,SL,Test,Wellington,17 Mar 23,2.2 & 2,20 & 29,6 & 8
"SRI LANKA TOUR NEW ZEALAND, 2023",4-80 & 3-71,SL,Test,Christchurch,09 Mar 23,3 & 2.5,26 & 28,8 & 5
"ENGLAND TOUR OF NEW ZEALAND, 2023",4-100 & 2-75,ENG,Test,Wellington,24 Feb 23,4.5 & 3.4,22.1 & 21.5,3 & 4
"NEW ZEALAND TOUR OF PAKISTAN, 2022-23",1-58 & 1-69,PAK,Test,Karachi,02 Jan 23,2 & 3.2,28 & 21,9 & 3
"INDIA TOUR OF NEW ZEALAND, 2022",0-29,IND,ODI,Christchurch,30 Nov 22,2.9,10,2
"INDIA TOUR OF NEW ZEALAND, 2022",1-20,IND,ODI,Hamilton,27 Nov 22,5,4,0
"INDIA TOUR OF NEW ZEALAND, 2022",0-48,IND,ODI,Auckland,25 Nov 22,4.8,10,1
"NEW ZEALAND TOUR OF AUSTRALIA, 2022",3-33,AUS,ODI,Cairns,08 Sep 22,3.3,10,0
"NEW ZEALAND TOUR OF AUSTRALIA, 2022",2-50,AUS,ODI,Cairns,06 Sep 22,5,10,0
"NEW ZEALAND TOUR OF IRELAND, 2022",4-68,IRE,ODI,Dublin,15 Jul 22,6.8,10,0
"NEW ZEALAND TOUR OF IRELAND, 2022",2-40,IRE,ODI,Dublin,12 Jul 22,4.4,9,3
"NEW ZEALAND TOUR OF IRELAND, 2022",1-62,IRE,ODI,Dublin,10 Jul 22,6.2,10,1
"NEW ZEALAND TOUR OF ENGLAND, 2022",1-128 & 1-67,ENG,Test,Nottingham,10 Jun 22,4.7 & 4.4,27 & 15,5 & 3
"NETHERLANDS TOUR OF NEW ZEALAND, 2022",4-36,NED,ODI,Hamilton,04 Apr 22,4.9,7.3,1
"NETHERLANDS TOUR OF NEW ZEALAND, 2022",1-31,NED,ODI,Mount Maunganui,29 Mar 22,3.8,8,1
"SOUTH AFRICA TOUR OF NEW ZEALAND, 2022",3-90 & 2-81,RSA,Test,Christchurch,25 Feb 22,2.5 & 3.3,35 & 24,10 & 5
"SOUTH AFRICA TOUR OF NEW ZEALAND, 2022",7-23 & 2-32,RSA,Test,Christchurch,17 Feb 22,1.5 & 2.9,15 & 11,7 & 4
"NEW ZEALAND TOUR OF ENGLAND, 2021",3-78 & 3-36,ENG,Test,Birmingham,10 Jun 21,3 & 3,26 & 12,7 & 2
"BANGLADESH TOUR OF NEW ZEALAND, 2021",4-27,BAN,ODI,Wellington,26 Mar 21,2.7,10,2
"BANGLADESH TOUR OF NEW ZEALAND, 2021",1-48,BAN,ODI,Christchurch,23 Mar 21,4.8,10,3
"BANGLADESH TOUR OF NEW ZEALAND, 2021",1-26,BAN,ODI,Dunedin,20 Mar 21,2.8,9,1
"PAKISTAN TOUR OF NEW ZEALAND, 2020-21",1-68 & 0-25,PAK,Test,Christchurch,03 Jan 21,4 & 1.6,17 & 15,2 & 5
"NEW ZEALAND TOUR OF AUSTRALIA, 2019-20",1-94 & 1-54,AUS,Test,Sydney,03 Jan 20,2.9 & 4.5,32 & 12,3 & 2
"ENGLAND TOUR OF NEW ZEALAND, 2019",1-87 & DNB,ENG,Test,Hamilton,29 Nov 19,2.6 & DNB,33 & DNB,6 & DNB
ICC CRICKET WORLD CUP 2019,1-40,ENG,ODI,London,14 Jul 19,4,10,2
ICC CRICKET WORLD CUP 2019,3-37,IND,ODI,Manchester,09 Jul 19,3.7,10,1
ICC CRICKET WORLD CUP 2019,2-54,ENG,ODI,Chester-le-Street,03 Jul 19,5.4,10,0
ICC CRICKET WORLD CUP 2019,0-25,PAK,ODI,Birmingham,26 Jun 19,3.5,7,0
ICC CRICKET WORLD CUP 2019,1-76,WI,ODI,Manchester,22 Jun 19,8.4,9,0
ICC CRICKET WORLD CUP 2019,0-34,RSA,ODI,Birmingham,19 Jun 19,3.4,10,2
ICC CRICKET WORLD CUP 2019,0-50,AFG,ODI,Taunton,08 Jun 19,6.2,8,0
ICC CRICKET WORLD CUP 2019,4-47,BAN,ODI,London,05 Jun 19,5.1,9.2,0
ICC CRICKET WORLD CUP 2019,3-29,SL,ODI,Cardiff,01 Jun 19,4.1,7,0
"BANGLADESH TOUR OF NEW ZEALAND, 2019",1-67 & 1-40,BAN,Test,Wellington,08 Mar 19,4.4 & 4.4,15 & 9,0 & 3
"BANGLADESH TOUR OF NEW ZEALAND, 2019",1-30,BAN,ODI,Christchurch,16 Feb 19,3,10,2
"BANGLADESH TOUR OF NEW ZEALAND, 2019",2-48,BAN,ODI,Napier,13 Feb 19,5.3,9,1
"INDIA TOUR OF NEW ZEALAND, 2019",4-35,IND,ODI,Wellington,03 Feb 19,3.5,10,1
"INDIA TOUR OF NEW ZEALAND, 2019",0-30,IND,ODI,Hamilton,31 Jan 19,3.7,8,2
"SRI LANKA TOUR OF NEW ZEALAND, 2018-19",0-62,SL,ODI,Nelson,08 Jan 19,7.7,8,0
"SRI LANKA TOUR OF NEW ZEALAND, 2018-19",2-52,SL,ODI,Mount Maunganui,05 Jan 19,5.6,9.2,1
"SRI LANKA TOUR OF NEW ZEALAND, 2018-19",1-87,SL,ODI,Mount Maunganui,03 Jan 19,8.7,10,0
"PAKISTAN V NEW ZEALAND IN UAE, 2018",1-53,PAK,ODI,Dubai,11 Nov 18,5.3,10,0
"PAKISTAN TOUR OF NEW ZEALAND, 2018",4-53,PAK,ODI,Wellington,19 Jan 18,5.3,10,1
"WEST INDIES TOUR OF NEW ZEALAND, 2017-18",2-18,WI,ODI,Christchurch,26 Dec 17,3.6,5,1
"WEST INDIES TOUR OF NEW ZEALAND, 2017-18",0-36,WI,ODI,Christchurch,23 Dec 17,5.1,7,0
"WEST INDIES TOUR OF NEW ZEALAND, 2017-18",0-39 & 3-57,WI,Test,Wellington,01 Dec 17,3.5 & 2.3,11 & 24,1 & 6
"NEW ZEALAND AND BANGLADESH IN IRELAND TRI-SERIES, 2017",0-49,BAN,ODI,Dublin,24 May 17,4.9,10,0
"NEW ZEALAND AND BANGLADESH IN IRELAND TRI-SERIES, 2017",3-36,IRE,ODI,Dublin,21 May 17,4.5,8,1
"INDIAN PREMIER LEAGUE, 2017",0-40,MI,T20,Mumbai,11 May 17,20,2,0
"INDIAN PREMIER LEAGUE, 2017",1-31,KKR,T20,Mohali,09 May 17,10.3,3,0
"SOUTH AFRICA TOUR OF NEW ZEALAND, 2017",4-93 & 1-20,RSA,Test,Hamilton,25 Mar 17,3.8 & 1.8,24 & 11,2 & 4
"BANGLADESH TOUR OF NEW ZEALAND, 2016-17",1-44,BAN,T20I,Napier,03 Jan 17,11,4,0
"BANGLADESH TOUR OF NEW ZEALAND, 2016-17",2-53,BAN,ODI,Nelson,31 Dec 16,6.6,8,0
"NEW ZEALAND TOUR OF AUSTRALIA, 2016",0-91,AUS,ODI,Canberra,06 Dec 16,9.1,10,0
"NEW ZEALAND TOUR OF AUSTRALIA, 2016",2-74,AUS,ODI,Sydney,04 Dec 16,7.4,10,0
"PAKISTAN TOUR OF NEW ZEALAND, 2016",0-30 & 1-38,PAK,Test,Hamilton,25 Nov 16,1.5 & 2,19 & 19,5 & 5
"NEW ZEALAND TOUR OF INDIA, 2016",2-56,IND,ODI,Mohali,23 Oct 16,6,9.2,0
"NEW ZEALAND TOUR OF INDIA, 2016",1-51,IND,ODI,Delhi,20 Oct 16,5.1,10,0
"NEW ZEALAND TOUR OF INDIA, 2016",0-127 & 0-22,IND,Test,Indore,08 Oct 16,3.6 & 3.1,35 & 7,3 & 1
"NEW ZEALAND TOUR OF INDIA, 2016",3-46 & 3-59,IND,Test,Kolkata,30 Sep 16,2.3 & 2.9,20 & 20,6 & 2
"AUSTRALIA TOUR OF NEW ZEALAND, 2016",0-101 & 0-33,AUS,Test,Christchurch,20 Feb 16,3.1 & 3.6,32 & 9,8 & 1
"AUSTRALIA TOUR OF NEW ZEALAND, 2016",3-60,AUS,ODI,Hamilton,08 Feb 16,6,10,1
"AUSTRALIA TOUR OF NEW ZEALAND, 2016",2-57,AUS,ODI,Wellington,06 Feb 16,5.7,10,0
"AUSTRALIA TOUR OF NEW ZEALAND, 2016",3-41,AUS,ODI,Auckland,03 Feb 16,6.8,6,0
"PAKISTAN TOUR OF NEW ZEALAND, 2016",2-44,PAK,ODI,Auckland,31 Jan 16,4.4,10,0
"PAKISTAN TOUR OF NEW ZEALAND, 2016",0-43,PAK,ODI,Wellington,25 Jan 16,5.3,8,0
"PAKISTAN TOUR OF NEW ZEALAND, 2016",1-31,PAK,T20I,Auckland,15 Jan 16,7.7,4,1
"SRI LANKA TOUR OF NEW ZEALAND, 2015-16",3-44,SL,T20I,Mount Maunganui,07 Jan 16,11,4,0
"SRI LANKA TOUR OF NEW ZEALAND, 2015-16",5-40,SL,ODI,Mount Maunganui,05 Jan 16,4,10,1
"SRI LANKA TOUR OF NEW ZEALAND, 2015-16",4-33,SL,ODI,Christchurch,28 Dec 15,3.5,9.4,2
"SRI LANKA TOUR OF NEW ZEALAND, 2015-16",4-49,SL,ODI,Christchurch,26 Dec 15,4.9,10,1
"NEW ZEALAND TOUR OF AUSTRALIA, 2015",2-105 & 0-53,AUS,Test,Perth,13 Nov 15,4.7 & 2.6,22 & 20,2 & 7
"NEW ZEALAND TOUR OF ZIMBABWE, 2015",0-45,ZIM,ODI,Harare,04 Aug 15,5.6,8,2
"NEW ZEALAND TOUR OF ZIMBABWE, 2015",0-58,ZIM,ODI,Harare,02 Aug 15,6.4,9,0
"NEW ZEALAND TOUR OF ENGLAND, 2015",1-32,ENG,T20I,Manchester,23 Jun 15,8,4,0
"NEW ZEALAND TOUR OF ENGLAND, 2015",1-37,ENG,ODI,Chester-le-Street,20 Jun 15,7.4,5,0
"NEW ZEALAND TOUR OF ENGLAND, 2015",2-77,ENG,ODI,Nottingham,17 Jun 15,7.7,10,0
"NEW ZEALAND TOUR OF ENGLAND, 2015",2-64,ENG,ODI,Southampton,14 Jun 15,6.4,10,0
"NEW ZEALAND TOUR OF ENGLAND, 2015",0-73,ENG,ODI,Birmingham,09 Jun 15,7.3,10,0
"NEW ZEALAND TOUR OF ENGLAND, 2015",1-92 & 1-49,ENG,Test,Leeds,29 May 15,4.5 & 4,20.2 & 12,4 & 2
"NEW ZEALAND TOUR OF ENGLAND, 2015",4-93 & 2-106,ENG,Test,London,21 May 15,3.8 & 3.6,24.5 & 29,3 & 3
ICC CRICKET WORLD CUP 2015,2-46,AUS,ODI,Melbourne,29 Mar 15,5,9.1,0
ICC CRICKET WORLD CUP 2015,0-40,RSA,ODI,Auckland,24 Mar 15,5,8,2
"SRI LANKA TOUR OF NEW ZEALAND, 2014-15",2-34,SL,ODI,Hamilton,15 Jan 15,3.6,9.4,0
"PAKISTAN VS NEW ZEALAND IN UAE, 2014",5-30,PAK,ODI,Abu Dhabi,19 Dec 14,3.3,9,1
"PAKISTAN VS NEW ZEALAND IN UAE, 2014",1-68,PAK,ODI,Abu Dhabi,17 Dec 14,6.8,10,0
"PAKISTAN VS NEW ZEALAND IN UAE, 2014",3-69,PAK,ODI,Sharjah,14 Dec 14,7.6,9,0
"PAKISTAN VS NEW ZEALAND IN UAE, 2014",4-45,PAK,ODI,Sharjah,12 Dec 14,4.5,10,0
"PAKISTAN VS NEW ZEALAND IN UAE, 2014",1-9,PAK,T20I,Dubai,05 Dec 14,4.5,2,0
"PAKISTAN VS NEW ZEALAND IN UAE, 2014",0-31,PAK,T20I,Dubai,04 Dec 14,7.7,4,0
"SOUTH AFRICA TOUR OF NEW ZEALAND, 2014",2-40,RSA,ODI,Hamilton,27 Oct 14,5,8,1
INDIA TOUR OF NEW ZEALAND 2014,4-38,IND,ODI,Wellington,31 Jan 14,3.8,10,1
