Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
"PAKISTAN TOUR OF SOUTH AFRICA, 2021",1-75,RSA,ODI,Johannesburg,04 Apr 21,7.5,10,1
"PAKISTAN TOUR OF SOUTH AFRICA, 2021",2-61,RSA,ODI,Centurion,02 Apr 21,6.1,10,1
"SOUTH AFRICA TOUR OF PAKISTAN, 2021",0-28,RSA,T20I,Lahore,14 Feb 21,7,4,0
"SOUTH AFRICA TOUR OF PAKISTAN, 2021",2-18,RSA,T20I,Lahore,13 Feb 21,6,3,1
"SOUTH AFRICA TOUR OF PAKISTAN, 2021",0-37,RSA,T20I,Lahore,11 Feb 21,9.2,4,0
"SOUTH AFRICA TOUR OF PAKISTAN, 2021",1-37 & 4-51,RSA,Test,Rawalpindi,04 Feb 21,2.8 & 2.4,13 & 21,2 & 6
"SOUTH AFRICA TOUR OF PAKISTAN, 2021",2-49 & 0-61,RSA,Test,Karachi,26 Jan 21,4.3 & 3.5,11.2 & 17,0 & 1
"PAKISTAN TOUR OF NEW ZEALAND, 2020-21",2-101 & DNB,NZ,Test,Christchurch,03 Jan 21,2.8 & DNB,35.5 & DNB,8 & DNB
"PAKISTAN TOUR OF NEW ZEALAND, 2020-21",4-109 & 0-47,NZ,Test,Mount Maunganui,26 Dec 20,3 & 4.2,36 & 11,7 & 0
"PAKISTAN TOUR OF NEW ZEALAND, 2020-21",2-43,NZ,T20I,Napier,22 Dec 20,10.7,4,0
"PAKISTAN TOUR OF NEW ZEALAND, 2020-21",0-38,NZ,T20I,Hamilton,20 Dec 20,9.5,4,0
"PAKISTAN TOUR OF NEW ZEALAND, 2020-21",2-27,NZ,T20I,Auckland,18 Dec 20,6.7,4,0
"ZIMBABWE TOUR OF PAKISTAN, 2020",0-42,ZIM,ODI,Rawalpindi,03 Nov 20,4.2,10,1
"ZIMBABWE TOUR OF PAKISTAN, 2020",0-36,ZIM,ODI,Rawalpindi,01 Nov 20,3.6,10,1
"ZIMBABWE TOUR OF PAKISTAN, 2020",5-49,ZIM,ODI,Rawalpindi,30 Oct 20,4.9,10,0
"PAKISTAN TOUR OF ENGLAND, 2020",2-28,ENG,T20I,Manchester,01 Sep 20,7,4,0
"PAKISTAN TOUR OF ENGLAND, 2020",0-44,ENG,T20I,Manchester,30 Aug 20,14.1,3.1,0
"PAKISTAN TOUR OF ENGLAND, 2020",0-10,ENG,T20I,Manchester,28 Aug 20,5,2,0
"PAKISTAN TOUR OF ENGLAND, 2020",2-121 & DNB,ENG,Test,Southampton,21 Aug 20,3.6 & DNB,33.4 & DNB,5 & DNB
"PAKISTAN TOUR OF ENGLAND, 2020",1-25 & DNB,ENG,Test,Southampton,13 Aug 20,2.5 & DNB,10 & DNB,3 & DNB
"PAKISTAN TOUR OF ENGLAND, 2020",1-51 & 1-61,ENG,Test,Manchester,05 Aug 20,2.8 & 4,18 & 15.1,4 & 1
"BANGLADESH TOUR OF PAKISTAN, 2020",4-53 & 1-39,BAN,Test,Rawalpindi,07 Feb 20,2.4 & 2.4,21.5 & 16,3 & 6
"BANGLADESH TOUR OF PAKISTAN, 2020",1-22,BAN,T20I,Lahore,25 Jan 20,5.5,4,0
"BANGLADESH TOUR OF PAKISTAN, 2020",1-23,BAN,T20I,Lahore,24 Jan 20,5.7,4,0
"SRI LANKA TOUR OF PAKISTAN TEST SERIES, 2019",5-77 & 1-51,SL,Test,Karachi,19 Dec 19,2.9 & 3.6,26.5 & 14,5 & 3
"SRI LANKA TOUR OF PAKISTAN TEST SERIES, 2019",2-58 & DNB,SL,Test,Rawalpindi,11 Dec 19,2.6 & DNB,22 & DNB,7 & DNB
"PAKISTAN TOUR OF AUSTRALIA, 2019",3-88 & DNB,AUS,Test,Adelaide,29 Nov 19,2.9 & DNB,30 & DNB,5 & DNB
"PAKISTAN TOUR OF AUSTRALIA, 2019",2-96 & DNB,AUS,Test,Brisbane,21 Nov 19,2.8 & DNB,34 & DNB,7 & DNB
ICC CRICKET WORLD CUP 2019,6-35,BAN,ODI,London,05 Jul 19,3.8,9.1,0
ICC CRICKET WORLD CUP 2019,4-47,AFG,ODI,Leeds,29 Jun 19,4.7,10,0
ICC CRICKET WORLD CUP 2019,3-28,NZ,ODI,Birmingham,26 Jun 19,2.8,10,3
ICC CRICKET WORLD CUP 2019,1-54,RSA,ODI,London,23 Jun 19,6.7,8,0
ICC CRICKET WORLD CUP 2019,2-70,AUS,ODI,Taunton,12 Jun 19,7,10,0
"PAKISTAN TOUR OF ENGLAND, 2019",4-82,ENG,ODI,Leeds,19 May 19,8.2,10,0
"PAKISTAN TOUR OF ENGLAND, 2019",0-83,ENG,ODI,Bristol,14 May 19,8.3,10,0
"PAKISTAN TOUR OF ENGLAND, 2019",1-80,ENG,ODI,Southampton,11 May 19,8,10,0
"PAKISTAN TOUR OF ENGLAND, 2019",1-35,ENG,T20I,Cardiff,05 May 19,8.7,4,0
"PAKISTAN TOUR OF SOUTH AFRICA, 2018-19",1-23,RSA,T20I,Centurion,06 Feb 19,5.7,4,0
