Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
INDIAN PREMIER LEAGUE 2023,0-27,DC,T20,Hyderabad,24 Apr 23,13.5,2,0
INDIAN PREMIER LEAGUE 2023,0-37,CSK,T20,Chennai,21 Apr 23,12.3,3,0
INDIAN PREMIER LEAGUE 2023,2-43,MI,T20,Hyderabad,18 Apr 23,10.7,4,0
INDIAN PREMIER LEAGUE 2023,2-37,KKR,T20,Kolkata,14 Apr 23,9.2,4,0
INDIAN PREMIER LEAGUE 2023,2-16,PBKS,T20,Hyderabad,09 Apr 23,5.3,3,1
"NETHERLANDS TOUR OF SOUTH AFRICA, 2023",1-39,NED,ODI,Johannesburg,02 Apr 23,5.5,7,1
"NETHERLANDS TOUR OF SOUTH AFRICA, 2023",1-27,NED,ODI,Benoni,31 Mar 23,3.3,8.1,1
"WEST INDIES TOUR OF SOUTH AFRICA, 2023",3-52,WI,T20I,Centurion,26 Mar 23,13,4,0
"WEST INDIES TOUR OF SOUTH AFRICA, 2023",2-46,WI,ODI,Potchefstroom,21 Mar 23,5.1,9,0
"WEST INDIES TOUR OF SOUTH AFRICA, 2023",1-77,WI,ODI,East London,18 Mar 23,7.7,10,1
"WEST INDIES TOUR OF SOUTH AFRICA, 2023",1-64 & 2-33,WI,Test,Centurion,28 Feb 23,3.7 & 4.7,17 & 7,3 & 2
"ENGLAND TOUR OF SOUTH AFRICA, 2023",2-53,ENG,ODI,Kimberley,01 Feb 23,5.3,10,0
"ENGLAND TOUR OF SOUTH AFRICA, 2023",1-66,ENG,ODI,Bloemfontein,29 Jan 23,6.6,10,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2022-23",0-79 & DNB,AUS,Test,Sydney,04 Jan 23,3.1 & DNB,25 & DNB,4 & DNB
"SOUTH AFRICA TOUR OF AUSTRALIA, 2022-23",1-89 & DNB,AUS,Test,Melbourne,26 Dec 22,3.1 & DNB,28 & DNB,1 & DNB
"SOUTH AFRICA TOUR OF AUSTRALIA, 2022-23",3-32 & DNB,AUS,Test,Brisbane,17 Dec 22,3.5 & DNB,9 & DNB,1 & DNB
"SOUTH AFRICA TOUR OF INDIA, 2022",0-43,IND,ODI,Delhi,11 Oct 22,8.4,5.1,0
"SOUTH AFRICA TOUR OF ENGLAND, 2022",5-35 & 0-40,ENG,Test,London,08 Sep 22,2.8 & 5.4,12.2 & 7.3,2 & 0
"SOUTH AFRICA TOUR OF ENGLAND, 2022",2-30 & 2-13,ENG,Test,London,17 Aug 22,3.7 & 3.8,8 & 3.4,1 & 0
"SOUTH AFRICA TOUR OF INDIA, 2022",1-38,IND,T20I,Rajkot,17 Jun 22,9.5,4,0
INDIAN PREMIER LEAGUE 2022,1-30,KKR,T20,Pune,14 May 22,7.5,4,0
INDIAN PREMIER LEAGUE 2022,0-38,CSK,T20,Pune,01 May 22,9.5,4,0
INDIAN PREMIER LEAGUE 2022,0-63,GT,T20,Mumbai,27 Apr 22,15.7,4,0
INDIAN PREMIER LEAGUE 2022,3-25,RCB,T20,Mumbai,23 Apr 22,6.2,4,0
INDIAN PREMIER LEAGUE 2022,0-35,PBKS,T20,Navi Mumbai,17 Apr 22,8.7,4,0
INDIAN PREMIER LEAGUE 2022,1-26,KKR,T20,Mumbai,15 Apr 22,6.5,4,0
INDIAN PREMIER LEAGUE 2022,1-27,GT,T20,Navi Mumbai,11 Apr 22,6.7,4,0
INDIAN PREMIER LEAGUE 2022,1-30,CSK,T20,Navi Mumbai,09 Apr 22,7.5,4,0
"BANGLADESH TOUR OF SOUTH AFRICA, 2022",2-57,BAN,ODI,Centurion,18 Mar 22,5.7,10,1
"SOUTH AFRICA TOUR OF NEW ZEALAND, 2022",4-98 & 3-63,NZ,Test,Christchurch,25 Feb 22,4.4 & 2.7,22 & 23,2 & 6
"SOUTH AFRICA TOUR OF NEW ZEALAND, 2022",2-96 & DNB,NZ,Test,Christchurch,17 Feb 22,3.2 & DNB,29.5 & DNB,3 & DNB
"INDIA TOUR OF SOUTH AFRICA, 2021-22",0-49,IND,ODI,Paarl,19 Jan 22,5.4,9,0
"INDIA TOUR OF SOUTH AFRICA, 2021-22",3-55 & 4-36,IND,Test,Cape Town,11 Jan 22,3 & 1.8,18 & 19.3,6 & 6
"INDIA TOUR OF SOUTH AFRICA, 2021-22",4-31 & 3-67,IND,Test,Johannesburg,03 Jan 22,1.8 & 3.9,17 & 17,5 & 4
"INDIA TOUR OF SOUTH AFRICA, 2021-22",1-69 & 4-55,IND,Test,Centurion,26 Dec 21,3.7 & 4.1,18.3 & 13.3,4 & 4
INDIAN PREMIER LEAGUE 2021,0-17,KKR,T20,Chennai,13 Apr 21,8.5,2,0
INDIAN PREMIER LEAGUE 2021,2-28,RCB,T20,Chennai,09 Apr 21,7,4,0
