Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
"THE ASHES, 2023",2-64 & DNB,ENG,Test,Manchester,19 Jul 23,4.1 & DNB,15.4 & DNB,1 & DNB
"THE ASHES, 2023",1-54 & 1-73,ENG,Test,London,28 Jun 23,6 & 5.6,9 & 13,0 & 3
"THE ASHES, 2023",1-32 & 0-12,ENG,Test,Birmingham,16 Jun 23,5.3 & 6,6 & 2,0 & 0
ICC WORLD TEST CHAMPIONSHIP FINAL 2023,2-44 & 0-13,IND,Test,London,07 Jun 23,3.6 & 2.6,12 & 5,1 & 0
INDIAN PREMIER LEAGUE 2023,0-35,GT,T20,Ahmedabad,26 May 23,11.6,3,0
INDIAN PREMIER LEAGUE 2023,0-15,LSG,T20,Chennai,24 May 23,5,3,0
INDIAN PREMIER LEAGUE 2023,0-2,SRH,T20,Mumbai,21 May 23,2,1,0
INDIAN PREMIER LEAGUE 2023,0-16,LSG,T20,Lucknow,16 May 23,8,2,0
INDIAN PREMIER LEAGUE 2023,0-13,GT,T20,Mumbai,12 May 23,13,1,0
INDIAN PREMIER LEAGUE 2023,1-15,RCB,T20,Mumbai,09 May 23,7.5,2,0
INDIAN PREMIER LEAGUE 2023,0-10,CSK,T20,Chennai,06 May 23,10,1,0
INDIAN PREMIER LEAGUE 2023,0-15,PBKS,T20,Mohali,03 May 23,7.5,2,0
INDIAN PREMIER LEAGUE 2023,0-31,RR,T20,Mumbai,30 Apr 23,10.3,3,0
INDIAN PREMIER LEAGUE 2023,0-39,GT,T20,Ahmedabad,25 Apr 23,19.5,2,0
INDIAN PREMIER LEAGUE 2023,2-41,PBKS,T20,Mumbai,22 Apr 23,10.2,4,0
INDIAN PREMIER LEAGUE 2023,1-29,SRH,T20,Hyderabad,18 Apr 23,7.2,4,0
INDIAN PREMIER LEAGUE 2023,1-20,KKR,T20,Mumbai,16 Apr 23,10,2,0
INDIAN PREMIER LEAGUE 2023,0-30,DC,T20,Delhi,11 Apr 23,10,3,0
INDIAN PREMIER LEAGUE 2023,0-20,CSK,T20,Mumbai,08 Apr 23,6.6,3,0
INDIAN PREMIER LEAGUE 2023,1-30,RCB,T20,Bengaluru,02 Apr 23,15,2,0
"AUSTRALIA TOUR OF INDIA, 2023",0-20,IND,ODI,Visakhapatnam,19 Mar 23,4,5,0
"AUSTRALIA TOUR OF INDIA, 2023",0-35,IND,ODI,Mumbai,17 Mar 23,5.8,6,0
"AUSTRALIA TOUR OF INDIA, 2023",0-90 & DNB,IND,Test,Ahmedabad,09 Mar 23,5 & DNB,18 & DNB,1 & DNB
"AUSTRALIA TOUR OF INDIA, 2023",0-14 & DNB,IND,Test,Indore,01 Mar 23,7 & DNB,2 & DNB,0 & DNB
"SOUTH AFRICA TOUR OF AUSTRALIA, 2022-23",5-27 & DNB,RSA,Test,Melbourne,26 Dec 22,2.6 & DNB,10.4 & DNB,3 & DNB
"SOUTH AFRICA TOUR OF AUSTRALIA, 2022-23",0-20 & DNB,RSA,Test,Brisbane,17 Dec 22,6.6 & DNB,3 & DNB,0 & DNB
"WEST INDIES TOUR OF AUSTRALIA, 2022",1-44 & DNB,WI,Test,Adelaide,08 Dec 22,7.3 & DNB,6 & DNB,0 & DNB
"WEST INDIES TOUR OF AUSTRALIA, 2022",1-35 & 0-45,WI,Test,Perth,30 Nov 22,3.5 & 3.4,10 & 13,0 & 2
"ENGLAND TOUR OF AUSTRALIA, 2022",0-38,ENG,ODI,Adelaide,17 Nov 22,5.4,7,0
ICC MENS T20 WORLD CUP 2022,0-13,AFG,T20I,Adelaide,04 Nov 22,6.5,2,0
"ENGLAND TOUR OF AUSTRALIA, 2022",0-38,ENG,T20I,Perth,09 Oct 22,12.6,3,0
"WEST INDIES TOUR OF AUSTRALIA, 2022",1-35,WI,T20I,Brisbane,07 Oct 22,8.7,4,0
"WEST INDIES TOUR OF AUSTRALIA, 2022",1-16,WI,T20I,Queensland,05 Oct 22,8,2,0
"AUSTRALIA TOUR OF INDIA, 2022",0-14,IND,T20I,Hyderabad,25 Sep 22,4.6,3,0
"AUSTRALIA TOUR OF INDIA, 2022",1-46,IND,T20I,Mohali,20 Sep 22,15.3,3,0
"NEW ZEALAND TOUR OF AUSTRALIA, 2022",2-25,NZ,ODI,Cairns,11 Sep 22,4.1,6,0
"NEW ZEALAND TOUR OF AUSTRALIA, 2022",0-33,NZ,ODI,Cairns,06 Sep 22,6.6,5,0
"ZIMBABWE TOUR OF AUSTRALIA, 2022",1-17,ZIM,ODI,Townsville,03 Sep 22,2.8,6,0
"ZIMBABWE TOUR OF AUSTRALIA, 2022",2-7,ZIM,ODI,Townsville,31 Aug 22,2.3,3,0
"ZIMBABWE TOUR OF AUSTRALIA, 2022",5-33,ZIM,ODI,Townsville,28 Aug 22,3.6,9,0
"AUSTRALIA TOUR OF SRI LANKA, 2022",0-20 & DNB,SL,Test,Galle,08 Jul 22,3.3 & DNB,6 & DNB,0 & DNB
"AUSTRALIA TOUR OF SRI LANKA, 2022",1-13,SL,ODI,Colombo,24 Jun 22,6.5,2,0
"AUSTRALIA TOUR OF SRI LANKA, 2022",0-27,SL,ODI,Colombo,21 Jun 22,5.4,5,0
"AUSTRALIA TOUR OF SRI LANKA, 2022",0-30,SL,ODI,Colombo,19 Jun 22,6,5,0
"AUSTRALIA TOUR OF PAKISTAN, 2022",2-16,PAK,T20I,Lahore,05 Apr 22,5.3,3,0
"AUSTRALIA TOUR OF PAKISTAN, 2022",0-19,PAK,ODI,Lahore,02 Apr 22,6.3,3,0
"AUSTRALIA TOUR OF PAKISTAN, 2022",0-35,PAK,ODI,Lahore,31 Mar 22,5.8,6,0
"AUSTRALIA TOUR OF PAKISTAN, 2022",0-18,PAK,ODI,Lahore,29 Mar 22,6,3,0
"AUSTRALIA TOUR OF PAKISTAN, 2022",0-37 & 1-18,PAK,Test,Lahore,21 Mar 22,2.6 & 1.6,14 & 11,4 & 4
"AUSTRALIA TOUR OF PAKISTAN, 2022",1-23 & 1-32,PAK,Test,Karachi,12 Mar 22,2.8 & 2.1,8 & 15,1 & 4
"AUSTRALIA TOUR OF PAKISTAN, 2022",0-47 & 0-14,PAK,Test,Rawalpindi,04 Mar 22,3.1 & 3.5,15 & 4,3 & 0
"THE ASHES, 2021-22",1-45 & 3-21,ENG,Test,Hobart,14 Jan 22,4.5 & 3.5,10 & 6,0 & 1
"THE ASHES, 2021-22",1-24 & 1-38,ENG,Test,Sydney,05 Jan 22,2.6 & 3.8,9 & 10,4 & 1
"THE ASHES, 2021-22",1-7 & 1-8,ENG,Test,Melbourne,26 Dec 21,0.8 & 2.3,8 & 3.4,4 & 0
"THE ASHES, 2021-22",2-24 & 0-9,ENG,Test,Adelaide,16 Dec 21,2.4 & 1,10 & 9,3 & 5
"THE ASHES, 2021-22",1-6 & 2-23,ENG,Test,Brisbane,08 Dec 21,2 & 1.9,3 & 12,1 & 3
"INDIA TOUR OF AUSTRALIA, 2020-21",0-20 & 0-10,IND,Test,Brisbane,15 Jan 21,2.5 & 3.3,8 & 3,1 & 1
"INDIA TOUR OF AUSTRALIA, 2020-21",0-11 & 0-31,IND,Test,Sydney,07 Jan 21,2.2 & 4.4,5 & 7,2 & 0
"INDIA TOUR OF AUSTRALIA, 2020-21",0-31 & DNB,IND,Test,Melbourne,26 Dec 20,2.5 & DNB,12 & DNB,1 & DNB
"INDIA TOUR OF AUSTRALIA, 2020-21",0-15 & DNB,IND,Test,Adelaide,17 Dec 20,1.6 & DNB,9 & DNB,2 & DNB
"INDIA TOUR OF AUSTRALIA, 2020-21",0-27,IND,ODI,Canberra,02 Dec 20,6.7,4,0
