Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
WOMENS T20I QUADRANGULAR SERIES IN HONG KONG 2023,3-10,JPNW,T20I,Mong Kok,15 Nov 23,2.5,4,0
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2023,0-24,UAEW,T20I,"Bangi, Malaysia",08 Sep 23,6,4,0
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2023,0-13,THAIW,T20I,"Bangi, Malaysia",06 Sep 23,4.3,3,1
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2023,0-4,KUWW,T20I,Kuala Lumpur,03 Sep 23,2,2,0
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2023,1-13,CHNW,T20I,Kuala Lumpur,01 Sep 23,3.2,4,1
ICC WOMENS T20 WORLD CUP ASIA QUALIFIER 2023,1-10,MMRW,T20I,"Bangi, Malaysia",31 Aug 23,3.3,3,0
WOMENS T20I QUADRANGULAR SERIES IN MALAYSIA 2023,1-13,NEPW,T20I,Kuala Lumpur,26 Aug 23,6.5,2,0
WOMENS T20I QUADRANGULAR SERIES IN MALAYSIA 2023,1-12,KUWW,T20I,Kuala Lumpur,25 Aug 23,6,2,0
WOMENS T20I QUADRANGULAR SERIES IN MALAYSIA 2023,2-9,MLYW,T20I,Kuala Lumpur,23 Aug 23,2.2,4,1
WOMENS T20I QUADRANGULAR SERIES IN MALAYSIA 2023,1-9,NEPW,T20I,Kuala Lumpur,22 Aug 23,4.5,2,0
WOMENS T20I QUADRANGULAR SERIES IN NAMIBIA 2023,0-31,UAEW,T20I,Windhoek,01 May 23,7.7,4,0
WOMENS T20I QUADRANGULAR SERIES IN NAMIBIA 2023,0-13,UGAW,T20I,Windhoek,30 Apr 23,4.3,3,0
WOMENS T20I QUADRANGULAR SERIES IN NAMIBIA 2023,0-9,NAMW,T20I,Windhoek,28 Apr 23,4.5,2,0
WOMENS T20I QUADRANGULAR SERIES IN NAMIBIA 2023,2-21,UGAW,T20I,Windhoek,27 Apr 23,7,3,0
WOMENS T20I QUADRANGULAR SERIES IN NAMIBIA 2023,1-12,NAMW,T20I,Windhoek,25 Apr 23,4,3,0
"WOMENS EAST ASIA CUP, 2022",0-28,JPNW,T20I,"Sano, Kanto",30 Oct 22,7,4,0
"WOMENS EAST ASIA CUP, 2022",1-22,JPNW,T20I,"Sano, Kanto",28 Oct 22,5.5,4,0
"WOMENS EAST ASIA CUP, 2022",0-21,JPNW,T20I,"Sano, Kanto",27 Oct 22,7,3,0
ACC WOMENS T20 CHAMPIONSHIP 2022,0-11,MLYW,T20I,Kuala Lumpur,24 Jun 22,5.5,2,0
ACC WOMENS T20 CHAMPIONSHIP 2022,1-13,KUWW,T20I,"Bangi, Malaysia",22 Jun 22,5.4,2.4,0
ACC WOMENS T20 CHAMPIONSHIP 2022,0-14,NEPW,T20I,Kuala Lumpur,21 Jun 22,7,2,0
ACC WOMENS T20 CHAMPIONSHIP 2022,2-8,BHRW,T20I,Kuala Lumpur,19 Jun 22,2,4,0
ACC WOMENS T20 CHAMPIONSHIP 2022,0-19,BTNW,T20I,"Bangi, Malaysia",18 Jun 22,6.3,3,0
"HONG KONG WOMEN TOUR OF UAE, 2022",0-13,UAEW,T20I,Ajman,30 Apr 22,13,1,0
"HONG KONG WOMEN TOUR OF UAE, 2022",0-29,UAEW,T20I,Ajman,29 Apr 22,7.2,4,0
"HONG KONG WOMEN TOUR OF UAE, 2022",0-11,UAEW,T20I,Ajman,27 Apr 22,11,1,0
